gene ID,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Orth_group
TraesCS3B03G0310800,4.45E-137,0.34883054,0.308,0.042,3.20E-132,5,TraesCS3B03G0310800,ORTHO905GF000702
TraesCS3D03G0239000,3.17E-136,0.535704702,0.444,0.094,2.28E-131,5,TraesCS3D03G0239000,ORTHO905GF000702
TraesCS4D03G0546300,3.12E-134,0.459929276,0.335,0.052,2.24E-129,5,TraesCS4D03G0546300,ORTHO905GF002418
TraesCS7D03G0517200,8.90E-134,0.602217701,0.57,0.161,6.39E-129,5,TraesCS7D03G0517200,ORTHO905GF002154
TraesCS3D03G0079700,2.98E-133,0.350755207,0.264,0.031,2.14E-128,5,TraesCS3D03G0079700,ORTHO905GF000100
TraesCS3D03G0946200,2.33E-128,0.616932403,0.606,0.196,1.67E-123,5,TraesCS3D03G0946200,ORTHO905GF000027
TraesCS4B03G0618200,4.50E-127,0.398243729,0.285,0.038,3.23E-122,5,TraesCS4B03G0618200,ORTHO905GF002418
TraesCS3D03G0238700,1.42E-126,0.35570669,0.279,0.037,1.02E-121,5,TraesCS3D03G0238700,ORTHO905GF000702
TraesCS3D03G0079900,1.55E-126,0.384244701,0.293,0.041,1.11E-121,5,TraesCS3D03G0079900,ORTHO905GF000100
TraesCS6B03G0962400,4.06E-126,0.554209442,0.987,0.746,2.92E-121,5,TraesCS6B03G0962400,ORTHO905GF004066
TraesCS1D03G0681300,4.30E-126,0.59638373,0.727,0.28,3.09E-121,5,TraesCS1D03G0681300,ORTHO905GF000203
TraesCS3B03G0311700,3.29E-124,0.297489571,0.266,0.034,2.36E-119,5,TraesCS3B03G0311700,ORTHO905GF000702
TraesCS3D03G0079600,2.03E-123,0.672230444,0.493,0.131,1.46E-118,5,TraesCS3D03G0079600,ORTHO905GF000100
TraesCS1A03G0193000,2.88E-123,0.564099858,0.946,0.777,2.07E-118,5,TraesCS1A03G0193000,ORTHO905GF000214
TraesCS7B03G0223000,1.15E-122,0.530288924,0.535,0.152,8.26E-118,5,TraesCS7B03G0223000,ORTHO905GF002154
TraesCS7B03G0355800,1.61E-121,0.554168268,0.579,0.18,1.15E-116,5,TraesCS7B03G0355800,ORTHO905GF002154
TraesCS1B03G0260800,6.67E-121,0.592164408,0.952,0.752,4.79E-116,5,TraesCS1B03G0260800,ORTHO905GF000214
TraesCS7B03G0170600,1.15E-120,0.54162024,0.509,0.14,8.29E-116,5,TraesCS7B03G0170600,ORTHO905GF014051
TraesCS1B03G0819300,1.78E-120,0.598754914,0.715,0.298,1.28E-115,5,TraesCS1B03G0819300,ORTHO905GF000203
TraesCS3D03G0079800,1.89E-119,0.459486262,0.371,0.073,1.36E-114,5,TraesCS3D03G0079800,ORTHO905GF000100
TraesCS3B03G0312200,1.95E-118,0.604888567,0.547,0.169,1.40E-113,5,TraesCS3B03G0312200,ORTHO905GF000702
TraesCS7B03G0222700,2.30E-118,0.414108756,0.358,0.067,1.65E-113,5,TraesCS7B03G0222700,ORTHO905GF002154
TraesCS4B03G0584100,2.89E-118,0.6511069,0.671,0.262,2.08E-113,5,TraesCS4B03G0584100,ORTHO905GF061717
TraesCS3D03G0238800,4.90E-118,0.501952208,0.4,0.087,3.52E-113,5,TraesCS3D03G0238800,ORTHO905GF000702
TraesCS6D03G0903900,3.36E-117,0.587859026,0.719,0.295,2.41E-112,5,TraesCS6D03G0903900,ORTHO905GF006681
TraesCS5D03G1086900,3.51E-117,0.569730668,0.786,0.378,2.52E-112,5,TraesCS5D03G1086900,ORTHO905GF009597
TraesCS3B03G0310600,1.02E-116,0.699942185,0.625,0.238,7.30E-112,5,TraesCS3B03G0310600,ORTHO905GF000702
TraesCS3B03G1165500,7.66E-115,0.529917287,0.591,0.196,5.50E-110,5,TraesCS3B03G1165500,ORTHO905GF000027
TraesCS3A03G0245800,1.22E-113,0.494900929,0.467,0.122,8.73E-109,5,TraesCS3A03G0245800,ORTHO905GF000702
TraesCS1D03G0978200,1.43E-113,0.451541695,0.424,0.1,1.03E-108,5,TraesCS1D03G0978200,ORTHO905GF008681
TraesCS6D03G0752200,5.13E-113,0.634110728,0.551,0.179,3.69E-108,5,TraesCS6D03G0752200,ORTHO905GF012234
TraesCS7B03G0222800,3.73E-111,0.532296643,0.489,0.138,2.68E-106,5,TraesCS7B03G0222800,ORTHO905GF002154
TraesCS6B03G0359800,3.06E-110,0.581786245,0.868,0.54,2.20E-105,5,TraesCS6B03G0359800,ORTHO905GF002451
TraesCS3D03G0080400,5.24E-110,0.667780909,0.528,0.168,3.76E-105,5,TraesCS3D03G0080400,ORTHO905GF000100
TraesCS1B03G1198500,1.15E-109,0.451233845,0.396,0.09,8.27E-105,5,TraesCS1B03G1198500,ORTHO905GF008681
TraesCS3D03G0780900,2.35E-109,0.477432287,0.472,0.128,1.69E-104,5,TraesCS3D03G0780900,ORTHO905GF000203
TraesCS5B03G0532300,3.35E-109,0.497418315,0.971,0.772,2.41E-104,5,TraesCS5B03G0532300,ORTHO905GF007792
TraesCS3A03G0070700,7.86E-109,0.498691021,0.405,0.096,5.64E-104,5,TraesCS3A03G0070700,ORTHO905GF000100
TraesCS4D03G0298500,1.55E-108,0.662597697,0.562,0.193,1.11E-103,5,TraesCS4D03G0298500,ORTHO905GF000702
TraesCS6A03G1026500,2.62E-108,0.559348332,0.648,0.249,1.88E-103,5,TraesCS6A03G1026500,ORTHO905GF006681
TraesCS4A03G0135000,3.17E-108,0.37912065,0.272,0.042,2.28E-103,5,TraesCS4A03G0135000,ORTHO905GF002418
TraesCS6B03G1265400,3.87E-108,0.600537648,0.742,0.349,2.78E-103,5,TraesCS6B03G1265400,ORTHO905GF006681
TraesCS7D03G0440700,5.60E-108,0.462782298,0.975,0.818,4.02E-103,5,TraesCS7D03G0440700,ORTHO905GF004066
TraesCS7B03G0223400,2.67E-107,0.48035624,0.407,0.097,1.92E-102,5,TraesCS7B03G0223400,ORTHO905GF002154
TraesCS3B03G0310700,2.82E-107,0.264494663,0.229,0.029,2.03E-102,5,TraesCS3B03G0310700,ORTHO905GF000702
TraesCS3D03G0238500,1.60E-106,0.59488911,0.478,0.138,1.15E-101,5,TraesCS3D03G0238500,ORTHO905GF000702
TraesCS3B03G0312300,1.93E-106,0.394702046,0.352,0.072,1.38E-101,5,TraesCS3B03G0312300,ORTHO905GF000702
TraesCS3D03G0780300,5.57E-106,0.469321273,0.474,0.133,4.00E-101,5,TraesCS3D03G0780300,ORTHO905GF000203
TraesCS4D03G0519200,9.91E-106,0.523223145,0.518,0.162,7.12E-101,5,TraesCS4D03G0519200,ORTHO905GF000100
TraesCS7B03G0265700,1.80E-104,0.481376447,0.962,0.793,1.30E-99,5,TraesCS7B03G0265700,ORTHO905GF004066
TraesCS3A03G0246200,2.88E-104,0.686469622,0.642,0.27,2.07E-99,5,TraesCS3A03G0246200,ORTHO905GF000702
TraesCS7B03G0930300,2.99E-104,0.254386342,0.195,0.021,2.15E-99,5,TraesCS7B03G0930300,ORTHO905GF000702
TraesCS3B03G0311800,3.85E-104,0.302361453,0.252,0.037,2.77E-99,5,TraesCS3B03G0311800,ORTHO905GF000702
TraesCS3A03G0070200,6.38E-104,0.473287483,0.335,0.068,4.59E-99,5,TraesCS3A03G0070200,ORTHO905GF000100
TraesCS7A03G0455900,1.80E-101,0.413482929,0.99,0.864,1.30E-96,5,TraesCS7A03G0455900,ORTHO905GF004066
TraesCS3A03G0245900,1.20E-100,0.464069198,0.354,0.078,8.63E-96,5,TraesCS3A03G0245900,ORTHO905GF000702
TraesCS6A03G0812000,1.03E-99,0.58785016,0.799,0.438,7.40E-95,5,TraesCS6A03G0812000,ORTHO905GF004066
TraesCS5A03G1125900,1.09E-99,0.446688488,0.472,0.136,7.85E-95,5,TraesCS5A03G1125900,ORTHO905GF001083
TraesCS3A03G1018700,1.38E-99,0.452663345,0.417,0.109,9.93E-95,5,TraesCS3A03G1018700,ORTHO905GF000027
TraesCS1D03G0904400,4.24E-98,0.560182046,0.782,0.417,3.04E-93,5,TraesCS1D03G0904400,ORTHO905GF004325
TraesCS5B03G0637400,4.46E-98,0.522726384,0.465,0.135,3.20E-93,5,TraesCS5B03G0637400,ORTHO905GF000100
TraesCS4A03G0710700,6.14E-98,0.368144756,0.325,0.067,4.41E-93,5,TraesCS4A03G0710700,ORTHO905GF017268
TraesCS5A03G0642300,1.22E-97,0.413958151,0.352,0.078,8.79E-93,5,TraesCS5A03G0642300,ORTHO905GF002418
TraesCS2D03G0717200,1.24E-97,0.297401159,0.27,0.045,8.93E-93,5,TraesCS2D03G0717200,ORTHO905GF000100
TraesCS3D03G0239100,5.41E-97,0.364072729,0.298,0.057,3.89E-92,5,TraesCS3D03G0239100,ORTHO905GF000702
TraesCS2D03G0061400,2.84E-95,0.50636254,0.545,0.189,2.04E-90,5,TraesCS2D03G0061400,ORTHO905GF001066
TraesCS2A03G0066600,8.36E-95,0.52319213,0.564,0.206,6.01E-90,5,TraesCS2A03G0066600,ORTHO905GF001066
TraesCS5B03G0540200,1.15E-94,0.543730153,0.899,0.7,8.24E-90,5,TraesCS5B03G0540200,ORTHO905GF002622
TraesCS4B03G0558200,2.25E-94,0.437552117,0.484,0.149,1.62E-89,5,TraesCS4B03G0558200,ORTHO905GF000639
TraesCS7B03G0213800,4.53E-94,0.435538789,0.983,0.832,3.25E-89,5,TraesCS7B03G0213800,ORTHO905GF000136
TraesCS2A03G0314100,9.25E-94,0.510124408,0.851,0.516,6.64E-89,5,TraesCS2A03G0314100,ORTHO905GF000213
TraesCS3D03G0991100,3.03E-93,0.540222528,0.589,0.234,2.17E-88,5,TraesCS3D03G0991100,ORTHO905GF011281
TraesCS4D03G0298400,1.40E-92,0.58610169,0.553,0.207,1.01E-87,5,TraesCS4D03G0298400,ORTHO905GF000702
TraesCS5D03G0494200,6.33E-92,0.508118756,0.918,0.717,4.55E-87,5,TraesCS5D03G0494200,ORTHO905GF002622
TraesCS2B03G0098600,7.22E-92,0.376078402,0.367,0.089,5.19E-87,5,TraesCS2B03G0098600,ORTHO905GF001066
TraesCS6D03G0686100,7.45E-92,0.495531176,0.929,0.701,5.35E-87,5,TraesCS6D03G0686100,ORTHO905GF004066
TraesCS1B03G1087600,7.74E-92,0.485908842,0.929,0.736,5.56E-87,5,TraesCS1B03G1087600,ORTHO905GF004325
TraesCS5A03G1145500,1.17E-91,0.497596647,0.916,0.672,8.37E-87,5,TraesCS5A03G1145500,ORTHO905GF007839
TraesCS3A03G1063100,2.60E-91,0.474134805,0.444,0.131,1.87E-86,5,TraesCS3A03G1063100,ORTHO905GF011281
TraesCS3D03G0239200,3.42E-91,0.370618545,0.329,0.073,2.46E-86,5,TraesCS3D03G0239200,ORTHO905GF000702
TraesCS4B03G0722900,4.00E-91,0.564744775,0.797,0.452,2.88E-86,5,TraesCS4B03G0722900,ORTHO905GF000285
TraesCS4A03G0191000,5.45E-91,0.564539832,0.658,0.294,3.91E-86,5,TraesCS4A03G0191000,ORTHO905GF000100
TraesCS6A03G0822100,7.32E-91,0.407714396,0.409,0.11,5.26E-86,5,TraesCS6A03G0822100,ORTHO905GF000313
TraesCS1A03G0718600,8.28E-91,0.521982823,0.753,0.393,5.95E-86,5,TraesCS1A03G0718600,ORTHO905GF000203
TraesCS4A03G0104200,8.47E-91,0.478372353,0.528,0.184,6.09E-86,5,TraesCS4A03G0104200,ORTHO905GF013282
TraesCS3D03G0231200LC,1.60E-90,0.427313203,0.526,0.179,1.15E-85,5,TraesCS3D03G0231200LC,#N/A
TraesCS1D03G0185900,2.03E-89,0.34234253,0.989,0.916,1.46E-84,5,TraesCS1D03G0185900,ORTHO905GF000214
TraesCS5D03G1163500,5.96E-89,0.526799107,0.662,0.3,4.28E-84,5,TraesCS5D03G1163500,ORTHO905GF001194
TraesCS3A03G0209900,6.23E-89,0.563127336,0.554,0.212,4.47E-84,5,TraesCS3A03G0209900,ORTHO905GF001200
TraesCS3D03G0239400,1.26E-88,0.447756437,0.48,0.154,9.09E-84,5,TraesCS3D03G0239400,ORTHO905GF000702
TraesCS4D03G0059900,3.10E-88,0.262195554,0.224,0.034,2.22E-83,5,TraesCS4D03G0059900,ORTHO905GF017268
TraesCS4B03G0585000,9.62E-88,0.604761877,0.769,0.466,6.91E-83,5,TraesCS4B03G0585000,ORTHO905GF000100
TraesCS2D03G0640500,1.38E-87,0.470543539,0.694,0.312,9.91E-83,5,TraesCS2D03G0640500,ORTHO905GF000805
TraesCS1A03G0920700,1.41E-87,0.512240013,0.694,0.323,1.01E-82,5,TraesCS1A03G0920700,ORTHO905GF004325
TraesCS1D03G0808500,1.63E-87,0.359749606,0.398,0.107,1.17E-82,5,TraesCS1D03G0808500,ORTHO905GF004520
TraesCS5A03G0522200,3.94E-87,0.471414079,0.642,0.277,2.83E-82,5,TraesCS5A03G0522200,ORTHO905GF007792
TraesCS6A03G0722700,1.71E-86,0.519290877,0.778,0.458,1.23E-81,5,TraesCS6A03G0722700,ORTHO905GF016905
TraesCS6B03G0977900,4.48E-86,0.483509103,0.904,0.726,3.22E-81,5,TraesCS6B03G0977900,ORTHO905GF005946
TraesCS5B03G0667300,4.75E-86,0.276504598,0.233,0.038,3.41E-81,5,TraesCS5B03G0667300,ORTHO905GF002418
TraesCS3B03G1165300,7.66E-86,0.543220672,0.685,0.328,5.50E-81,5,TraesCS3B03G1165300,ORTHO905GF000027
TraesCS7A03G0373200,1.68E-85,0.431908544,0.421,0.124,1.21E-80,5,TraesCS7A03G0373200,ORTHO905GF014051
TraesCS5A03G0650800,1.86E-85,0.475496827,0.895,0.663,1.34E-80,5,TraesCS5A03G0650800,ORTHO905GF001269
TraesCS1D03G0212100,1.99E-85,0.361640817,0.388,0.105,1.43E-80,5,TraesCS1D03G0212100,ORTHO905GF015563
TraesCS3D03G0544400,4.58E-85,0.532391273,0.654,0.297,3.29E-80,5,TraesCS3D03G0544400,ORTHO905GF013381
TraesCS7D03G0370000,5.71E-85,0.589056719,0.459,0.154,4.10E-80,5,TraesCS7D03G0370000,ORTHO905GF000293
TraesCS7A03G0384500,1.15E-84,0.560514983,0.451,0.148,8.29E-80,5,TraesCS7A03G0384500,ORTHO905GF000293
TraesCS7D03G0945200,2.04E-84,0.608079083,0.553,0.221,1.47E-79,5,TraesCS7D03G0945200,ORTHO905GF010484
TraesCS5A03G1133800,3.03E-84,0.485220858,0.788,0.462,2.18E-79,5,TraesCS5A03G1133800,ORTHO905GF009597
TraesCS7A03G0214300,1.47E-83,0.600958136,0.706,0.384,1.06E-78,5,TraesCS7A03G0214300,ORTHO905GF000528
TraesCS4D03G0167800,1.79E-83,0.310819976,0.262,0.049,1.29E-78,5,TraesCS4D03G0167800,ORTHO905GF012983
TraesCS1D03G0487600,1.46E-82,0.508513389,0.824,0.531,1.05E-77,5,TraesCS1D03G0487600,ORTHO905GF000027
TraesCS6A03G0272300,2.11E-82,0.48666064,0.853,0.613,1.52E-77,5,TraesCS6A03G0272300,ORTHO905GF002451
TraesCS1B03G0535300LC,2.14E-82,0.408367065,0.564,0.214,1.54E-77,5,TraesCS1B03G0535300LC,#N/A
TraesCS2D03G0330000,2.25E-82,0.453595469,0.91,0.648,1.62E-77,5,TraesCS2D03G0330000,ORTHO905GF000213
TraesCS7A03G0376800,3.86E-82,0.268462271,0.317,0.072,2.77E-77,5,TraesCS7A03G0376800,ORTHO905GF003274
TraesCS7D03G0537900,5.71E-82,0.453020856,0.889,0.629,4.10E-77,5,TraesCS7D03G0537900,ORTHO905GF001066
TraesCS7B03G0174100,6.89E-82,0.295768634,0.361,0.092,4.95E-77,5,TraesCS7B03G0174100,ORTHO905GF003274
TraesCS7B03G0378000,8.70E-82,0.324625332,0.319,0.074,6.25E-77,5,TraesCS7B03G0378000,ORTHO905GF015731
TraesCS5B03G0972500,1.96E-81,0.298694059,0.272,0.054,1.41E-76,5,TraesCS5B03G0972500,ORTHO905GF000419
TraesCS1A03G1017500,5.56E-81,0.33086165,0.356,0.092,3.99E-76,5,TraesCS1A03G1017500,ORTHO905GF008681
TraesCS4A03G0602500,6.59E-81,0.29221552,0.254,0.048,4.73E-76,5,TraesCS4A03G0602500,ORTHO905GF012983
TraesCS1A03G0962200,9.10E-81,0.421224006,0.541,0.212,6.54E-76,5,TraesCS1A03G0962200,ORTHO905GF001331
TraesCS2A03G1233500,9.31E-81,0.49091011,0.847,0.547,6.69E-76,5,TraesCS2A03G1233500,ORTHO905GF016829
TraesCS5D03G0616900,9.72E-81,0.525649358,0.704,0.361,6.98E-76,5,TraesCS5D03G0616900,ORTHO905GF001269
TraesCS3D03G0300500,1.51E-80,0.505669807,0.772,0.449,1.09E-75,5,TraesCS3D03G0300500,ORTHO905GF003915
TraesCS3D03G1103900,1.81E-80,0.522228732,0.593,0.25,1.30E-75,5,TraesCS3D03G1103900,ORTHO905GF000444
TraesCS3D03G0614200,2.01E-80,0.483219535,0.681,0.335,1.44E-75,5,TraesCS3D03G0614200,ORTHO905GF015906
TraesCS2B03G0978300,2.05E-80,0.34230771,0.996,0.932,1.47E-75,5,TraesCS2B03G0978300,ORTHO905GF004756
TraesCS5D03G0609900,3.31E-80,0.295986264,0.208,0.033,2.38E-75,5,TraesCS5D03G0609900,ORTHO905GF002418
TraesCS3D03G0631600,4.78E-80,0.372393569,0.413,0.124,3.43E-75,5,TraesCS3D03G0631600,ORTHO905GF004520
TraesCS5D03G0487700,5.37E-80,0.463372672,0.91,0.739,3.86E-75,5,TraesCS5D03G0487700,ORTHO905GF007792
TraesCS5B03G1034100,1.96E-79,0.477222526,0.685,0.336,1.41E-74,5,TraesCS5B03G1034100,ORTHO905GF015849
TraesCS1B03G0708800,2.12E-79,0.450722885,0.709,0.342,1.52E-74,5,TraesCS1B03G0708800,ORTHO905GF007692
TraesCS4A03G0135200,3.25E-79,0.296805621,0.216,0.036,2.34E-74,5,TraesCS4A03G0135200,ORTHO905GF002418
TraesCS6D03G0696500,5.23E-79,0.503099254,0.828,0.585,3.76E-74,5,TraesCS6D03G0696500,ORTHO905GF005946
TraesCS5B03G0797800,6.78E-79,0.351144077,0.432,0.133,4.87E-74,5,TraesCS5B03G0797800,ORTHO905GF002016
TraesCS4D03G0766300,1.21E-78,0.418375303,0.583,0.244,8.66E-74,5,TraesCS4D03G0766300,ORTHO905GF011483
TraesCS6D03G0223900,2.01E-78,0.44439689,0.902,0.687,1.44E-73,5,TraesCS6D03G0223900,ORTHO905GF002451
TraesCS5B03G1204200,6.11E-78,0.433563881,0.878,0.642,4.39E-73,5,TraesCS5B03G1204200,ORTHO905GF009597
TraesCS6A03G0823100,7.22E-78,0.504930899,0.841,0.632,5.19E-73,5,TraesCS6A03G0823100,ORTHO905GF005946
TraesCS2A03G0715200,8.18E-78,0.444624233,0.52,0.195,5.88E-73,5,TraesCS2A03G0715200,ORTHO905GF013538
TraesCS5B03G1217900,1.71E-77,0.469660778,0.88,0.612,1.23E-72,5,TraesCS5B03G1217900,ORTHO905GF007839
TraesCS7B03G0405300,4.18E-77,0.403600784,0.941,0.749,3.00E-72,5,TraesCS7B03G0405300,ORTHO905GF001066
TraesCS5B03G1191800,4.73E-77,0.377430101,0.969,0.854,3.40E-72,5,TraesCS5B03G1191800,ORTHO905GF001083
TraesCS3B03G0790800,8.86E-77,0.337514536,0.38,0.109,6.36E-72,5,TraesCS3B03G0790800,ORTHO905GF004520
TraesCS5A03G1071200,9.61E-77,0.439293444,0.323,0.083,6.90E-72,5,TraesCS5A03G1071200,ORTHO905GF012978
TraesCS5A03G1124800,1.52E-76,0.409451453,0.48,0.172,1.10E-71,5,TraesCS5A03G1124800,ORTHO905GF001083
TraesCS7A03G0900500,1.79E-76,0.460988924,0.887,0.647,1.29E-71,5,TraesCS7A03G0900500,ORTHO905GF012989
TraesCS3D03G0524400,1.91E-76,0.481788582,0.688,0.346,1.37E-71,5,TraesCS3D03G0524400,ORTHO905GF000031
TraesCS4B03G0722800,1.96E-76,0.461969594,0.914,0.755,1.41E-71,5,TraesCS4B03G0722800,ORTHO905GF000285
TraesCS7A03G0410900,3.72E-76,0.38524317,0.975,0.837,2.68E-71,5,TraesCS7A03G0410900,ORTHO905GF000136
TraesCS3B03G0975400,5.76E-76,0.338247643,0.375,0.107,4.14E-71,5,TraesCS3B03G0975400,ORTHO905GF000203
TraesCS4A03G0676600LC,9.36E-76,0.421757939,0.893,0.679,6.72E-71,5,TraesCS4A03G0676600LC,#N/A
TraesCS7D03G0152900,1.78E-75,0.457045314,0.556,0.231,1.28E-70,5,TraesCS7D03G0152900,ORTHO905GF004325
TraesCS7B03G0825400,1.97E-75,0.51581517,0.467,0.168,1.42E-70,5,TraesCS7B03G0825400,ORTHO905GF010484
TraesCS6A03G0880900LC,3.05E-75,0.473333658,0.426,0.143,2.19E-70,5,TraesCS6A03G0880900LC,#N/A
TraesCS3D03G0149500,6.69E-75,0.390901731,0.371,0.107,4.80E-70,5,TraesCS3D03G0149500,ORTHO905GF004325
TraesCS1B03G0962800,8.01E-75,0.337440296,0.398,0.117,5.75E-70,5,TraesCS1B03G0962800,ORTHO905GF004520
TraesCS2B03G0589500,1.28E-74,0.314984887,0.983,0.902,9.23E-70,5,TraesCS2B03G0589500,ORTHO905GF001619
TraesCS1D03G0737600,1.74E-74,0.434146765,0.899,0.695,1.25E-69,5,TraesCS1D03G0737600,ORTHO905GF003466
TraesCS6D03G0695500,1.87E-74,0.436995213,0.463,0.164,1.34E-69,5,TraesCS6D03G0695500,ORTHO905GF000313
TraesCS1A03G0839300,4.34E-74,0.317266119,0.325,0.083,3.12E-69,5,TraesCS1A03G0839300,ORTHO905GF004520
TraesCS5B03G0407300,5.62E-74,0.404968587,0.924,0.697,4.04E-69,5,TraesCS5B03G0407300,ORTHO905GF001932
TraesCS4B03G0084600,6.66E-74,0.336668288,0.289,0.068,4.78E-69,5,TraesCS4B03G0084600,ORTHO905GF017268
TraesCS7A03G0555500,7.51E-74,0.433026507,0.857,0.59,5.39E-69,5,TraesCS7A03G0555500,ORTHO905GF001066
TraesCS4B03G0935300,8.60E-74,0.456099893,0.778,0.479,6.18E-69,5,TraesCS4B03G0935300,ORTHO905GF029227
TraesCS7B03G0213600,1.11E-73,0.307851135,0.358,0.1,7.95E-69,5,TraesCS7B03G0213600,ORTHO905GF000136
TraesCS1B03G0260500,1.21E-73,0.471683118,0.857,0.582,8.72E-69,5,TraesCS1B03G0260500,ORTHO905GF000214
TraesCS4A03G0189100,1.58E-73,0.383044075,0.43,0.142,1.14E-68,5,TraesCS4A03G0189100,ORTHO905GF000100
TraesCS1B03G0269500,2.75E-73,0.357555391,0.973,0.865,1.97E-68,5,TraesCS1B03G0269500,ORTHO905GF000807
TraesCS7B03G0790000,2.90E-73,0.40417659,0.476,0.17,2.08E-68,5,TraesCS7B03G0790000,ORTHO905GF000031
TraesCS6A03G0288400,2.91E-73,0.324495332,0.365,0.104,2.09E-68,5,TraesCS6A03G0288400,ORTHO905GF000687
TraesCS5D03G0622200,4.12E-73,0.355890634,0.981,0.825,2.96E-68,5,TraesCS5D03G0622200,ORTHO905GF004695
TraesCS3A03G0757200,1.73E-72,0.427837759,0.692,0.361,1.24E-67,5,TraesCS3A03G0757200,ORTHO905GF012943
TraesCS4B03G0678100,7.29E-72,0.45636043,0.723,0.393,5.24E-67,5,TraesCS4B03G0678100,ORTHO905GF013282
TraesCS5D03G0926500,3.35E-71,0.301217168,0.321,0.083,2.41E-66,5,TraesCS5D03G0926500,ORTHO905GF003212
TraesCS4A03G0063800,1.15E-70,0.526563907,0.805,0.6,8.23E-66,5,TraesCS4A03G0063800,ORTHO905GF000285
TraesCS3B03G0253200,1.17E-70,0.303692398,0.296,0.073,8.42E-66,5,TraesCS3B03G0253200,ORTHO905GF001200
TraesCS5A03G1125000,1.46E-70,0.432891528,0.488,0.189,1.05E-65,5,TraesCS5A03G1125000,ORTHO905GF001083
TraesCS4B03G0272200,2.09E-70,0.38189736,0.554,0.231,1.50E-65,5,TraesCS4B03G0272200,ORTHO905GF007599
TraesCS4D03G0231900,2.57E-70,0.372779318,0.532,0.21,1.85E-65,5,TraesCS4D03G0231900,ORTHO905GF007599
TraesCS2B03G0432300,2.86E-70,0.449305001,0.654,0.313,2.05E-65,5,TraesCS2B03G0432300,ORTHO905GF000213
TraesCS4B03G0096800,3.18E-70,0.445476185,0.862,0.598,2.28E-65,5,TraesCS4B03G0096800,ORTHO905GF004744
TraesCS1B03G1140000,3.37E-70,0.412486611,0.57,0.251,2.42E-65,5,TraesCS1B03G1140000,ORTHO905GF001331
TraesCS4A03G0203800,4.84E-70,0.252587519,0.291,0.069,3.47E-65,5,TraesCS4A03G0203800,ORTHO905GF000203
TraesCS5A03G1124000,8.86E-70,0.46358576,0.681,0.345,6.37E-65,5,TraesCS5A03G1124000,ORTHO905GF001083
TraesCS7B03G0225200,3.28E-69,0.273277997,0.287,0.069,2.36E-64,5,TraesCS7B03G0225200,ORTHO905GF006714
TraesCS1D03G0904000,5.64E-69,0.449707056,0.832,0.587,4.05E-64,5,TraesCS1D03G0904000,ORTHO905GF004325
TraesCS7D03G0340900,9.48E-69,0.483374857,0.637,0.307,6.81E-64,5,TraesCS7D03G0340900,ORTHO905GF000581
TraesCS6A03G0669900,3.01E-68,0.311555697,0.992,0.912,2.16E-63,5,TraesCS6A03G0669900,ORTHO905GF001053
TraesCS4D03G0431300,4.35E-68,0.393120666,0.459,0.168,3.12E-63,5,TraesCS4D03G0431300,ORTHO905GF002086
TraesCS4A03G0214400,6.07E-68,0.427015696,0.843,0.58,4.36E-63,5,TraesCS4A03G0214400,ORTHO905GF000639
TraesCS3A03G0566000,7.81E-68,0.381641272,0.526,0.213,5.61E-63,5,TraesCS3A03G0566000,ORTHO905GF000031
TraesCS2A03G0423000LC,7.97E-68,0.371149669,0.426,0.149,5.72E-63,5,TraesCS2A03G0423000LC,#N/A
TraesCS2B03G1408500,8.47E-68,0.428622508,0.809,0.531,6.08E-63,5,TraesCS2B03G1408500,ORTHO905GF016829
TraesCS4B03G0584900,8.67E-68,0.428831136,0.887,0.761,6.23E-63,5,TraesCS4B03G0584900,ORTHO905GF000100
TraesCS3A03G0166000,1.16E-67,0.42737844,0.503,0.205,8.36E-63,5,TraesCS3A03G0166000,ORTHO905GF004325
TraesCS6A03G0323300,1.93E-67,0.350882481,0.948,0.851,1.38E-62,5,TraesCS6A03G0323300,ORTHO905GF000184
TraesCS4D03G0519600,2.28E-67,0.308661425,0.22,0.043,1.64E-62,5,TraesCS4D03G0519600,ORTHO905GF000100
TraesCS7A03G1100700,2.73E-67,0.385022472,0.931,0.78,1.96E-62,5,TraesCS7A03G1100700,ORTHO905GF000184
TraesCS2A03G0261000,4.37E-67,0.332174192,0.969,0.835,3.14E-62,5,TraesCS2A03G0261000,ORTHO905GF002316
TraesCS6A03G0622800,5.68E-67,0.378452474,0.459,0.171,4.08E-62,5,TraesCS6A03G0622800,ORTHO905GF012435
TraesCS7B03G0699600,7.67E-67,0.432376294,0.633,0.313,5.51E-62,5,TraesCS7B03G0699600,ORTHO905GF001177
TraesCS6B03G1056600,8.98E-67,0.484286257,0.457,0.178,6.45E-62,5,TraesCS6B03G1056600,ORTHO905GF012234
TraesCS3D03G0647100,1.07E-66,0.434365383,0.707,0.386,7.67E-62,5,TraesCS3D03G0647100,ORTHO905GF000360
TraesCS1B03G0331800LC,1.31E-66,0.274462745,0.992,0.933,9.38E-62,5,TraesCS1B03G0331800LC,#N/A
TraesCS4D03G0519400,1.44E-66,0.374386682,0.35,0.105,1.03E-61,5,TraesCS4D03G0519400,ORTHO905GF000100
TraesCS3D03G0081100,1.85E-66,0.554989178,0.577,0.275,1.33E-61,5,TraesCS3D03G0081100,ORTHO905GF000100
