gene ID,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Orth_group
Zm00001eb344440,2.18E-138,0.412021671,0.925,0.815,5.77E-134,4,Zm00001eb344440,ORTHO905GF001097
Zm00001eb057690,2.24E-138,0.327039859,0.982,0.926,5.95E-134,4,Zm00001eb057690,ORTHO905GF002050
Zm00001eb258230,4.19E-138,0.475742095,0.533,0.262,1.11E-133,4,Zm00001eb258230,ORTHO905GF004872
Zm00001eb016600,9.79E-138,0.541198553,0.761,0.552,2.60E-133,4,Zm00001eb016600,ORTHO905GF002502
Zm00001eb430770,1.67E-137,0.356540818,0.981,0.922,4.43E-133,4,Zm00001eb430770,ORTHO905GF002098
#N/A,1.86E-137,0.336422973,0.98,0.946,4.93E-133,4,#N/A,#N/A
Zm00001eb361700,4.59E-137,0.44694417,0.904,0.774,1.22E-132,4,Zm00001eb361700,ORTHO905GF001532
#N/A,9.03E-137,0.456616057,0.592,0.287,2.39E-132,4,#N/A,#N/A
Zm00001eb226990,2.08E-136,0.287088232,0.995,0.963,5.52E-132,4,Zm00001eb226990,ORTHO905GF006351
Zm00001eb040040,2.25E-136,0.259172013,0.99,0.957,5.97E-132,4,Zm00001eb040040,ORTHO905GF000653
Zm00001eb111360,5.32E-136,0.492616889,0.834,0.67,1.41E-131,4,Zm00001eb111360,ORTHO905GF002253
Zm00001eb023570,5.47E-136,0.522224877,0.548,0.252,1.45E-131,4,Zm00001eb023570,ORTHO905GF071591
Zm00001eb339270,1.16E-135,0.403924754,0.943,0.858,3.09E-131,4,Zm00001eb339270,ORTHO905GF001447
Zm00001eb212180,1.34E-135,0.278834038,0.973,0.909,3.56E-131,4,Zm00001eb212180,ORTHO905GF009257
Zm00001eb176000,1.66E-135,0.368871707,0.96,0.882,4.41E-131,4,Zm00001eb176000,ORTHO905GF029611
Zm00001eb199590,2.42E-135,0.308815939,0.983,0.933,6.42E-131,4,Zm00001eb199590,ORTHO905GF068186
Zm00001eb003420,3.57E-135,0.406380177,0.901,0.732,9.46E-131,4,Zm00001eb003420,ORTHO905GF001905
Zm00001eb082850,3.90E-135,0.395816977,0.928,0.831,1.03E-130,4,Zm00001eb082850,ORTHO905GF002721
Zm00001eb400820,7.30E-135,0.515201571,0.748,0.511,1.94E-130,4,Zm00001eb400820,ORTHO905GF003255
Zm00001eb175220,8.24E-135,0.369661403,0.944,0.872,2.19E-130,4,Zm00001eb175220,ORTHO905GF000500
Zm00001eb401700,2.02E-134,0.482602929,0.716,0.46,5.34E-130,4,Zm00001eb401700,ORTHO905GF002436
Zm00001eb379410,3.47E-134,0.343364984,0.473,0.189,9.19E-130,4,Zm00001eb379410,ORTHO905GF005926
#N/A,7.57E-134,0.371867457,0.533,0.239,2.01E-129,4,#N/A,#N/A
Zm00001eb164790,1.20E-133,0.260968278,0.33,0.103,3.19E-129,4,Zm00001eb164790,ORTHO905GF006134
Zm00001eb062250,1.70E-133,0.336350092,0.965,0.896,4.50E-129,4,Zm00001eb062250,ORTHO905GF003720
Zm00001eb116930,5.71E-133,0.396949166,0.915,0.795,1.51E-128,4,Zm00001eb116930,ORTHO905GF001848
Zm00001eb211130,4.16E-132,0.327215495,0.908,0.782,1.10E-127,4,Zm00001eb211130,ORTHO905GF010288
Zm00001eb281210,9.36E-132,0.378194602,0.556,0.255,2.48E-127,4,Zm00001eb281210,ORTHO905GF002512
Zm00001eb327250,2.78E-131,0.463791687,0.599,0.315,7.38E-127,4,Zm00001eb327250,ORTHO905GF001850
Zm00001eb095960,6.74E-131,0.334355113,0.966,0.902,1.79E-126,4,Zm00001eb095960,ORTHO905GF000198
Zm00001eb322940,1.44E-130,0.349661048,0.962,0.904,3.81E-126,4,Zm00001eb322940,ORTHO905GF002194
Zm00001eb343250,2.10E-130,0.506007575,0.763,0.566,5.56E-126,4,Zm00001eb343250,ORTHO905GF001910
Zm00001eb381630,4.24E-130,0.512451999,0.808,0.633,1.12E-125,4,Zm00001eb381630,ORTHO905GF002653
Zm00001eb261840,6.38E-130,0.38438228,0.957,0.879,1.69E-125,4,Zm00001eb261840,ORTHO905GF002754
Zm00001eb066820,2.09E-129,0.469983404,0.74,0.493,5.54E-125,4,Zm00001eb066820,ORTHO905GF001097
Zm00001eb140360,5.72E-129,0.289619647,0.985,0.959,1.52E-124,4,Zm00001eb140360,ORTHO905GF010203
Zm00001eb393010,5.95E-129,0.436354744,0.876,0.71,1.58E-124,4,Zm00001eb393010,ORTHO905GF006462
Zm00001eb183410,2.14E-128,0.414641518,0.784,0.582,5.68E-124,4,Zm00001eb183410,ORTHO905GF002277
Zm00001eb369660,7.07E-128,0.291843273,0.992,0.956,1.87E-123,4,Zm00001eb369660,ORTHO905GF002198
Zm00001eb052740,1.74E-127,0.367126734,0.865,0.67,4.60E-123,4,Zm00001eb052740,ORTHO905GF006288
#N/A,2.39E-127,0.399498064,0.884,0.719,6.33E-123,4,#N/A,#N/A
#N/A,6.53E-127,0.250275713,0.995,0.973,1.73E-122,4,#N/A,#N/A
Zm00001eb422490,1.55E-125,0.333889017,0.964,0.887,4.12E-121,4,Zm00001eb422490,ORTHO905GF002721
Zm00001eb281840,3.15E-125,0.415032239,0.645,0.346,8.35E-121,4,Zm00001eb281840,ORTHO905GF000683
Zm00001eb366080,9.33E-125,0.408598201,0.754,0.471,2.47E-120,4,Zm00001eb366080,ORTHO905GF000386
Zm00001eb063980,5.28E-124,0.30946727,0.979,0.943,1.40E-119,4,Zm00001eb063980,ORTHO905GF002434
Zm00001eb391720,9.00E-124,0.369771575,0.419,0.162,2.39E-119,4,Zm00001eb391720,ORTHO905GF005013
Zm00001eb301420,8.31E-123,0.391355112,0.878,0.749,2.20E-118,4,Zm00001eb301420,ORTHO905GF001848
Zm00001eb002640,8.98E-123,0.454945832,0.608,0.336,2.38E-118,4,Zm00001eb002640,ORTHO905GF002436
Zm00001eb402570,1.60E-122,0.290720412,0.969,0.907,4.25E-118,4,Zm00001eb402570,ORTHO905GF002436
#N/A,1.84E-122,0.419928626,0.585,0.308,4.87E-118,4,#N/A,#N/A
Zm00001eb227760,4.63E-122,0.469277703,0.743,0.497,1.23E-117,4,Zm00001eb227760,ORTHO905GF017475
Zm00001eb306370,1.65E-121,0.347622463,0.944,0.814,4.36E-117,4,Zm00001eb306370,ORTHO905GF002194
Zm00001eb331450,2.43E-121,0.340121594,0.966,0.906,6.44E-117,4,Zm00001eb331450,ORTHO905GF003071
Zm00001eb285610,3.22E-121,0.381304399,0.932,0.825,8.53E-117,4,Zm00001eb285610,ORTHO905GF003995
Zm00001eb381470,3.46E-121,0.376381269,0.646,0.342,9.16E-117,4,Zm00001eb381470,ORTHO905GF002512
Zm00001eb027760,3.65E-121,0.268641509,0.999,0.96,9.68E-117,4,Zm00001eb027760,ORTHO905GF002780
Zm00001eb342550,7.18E-121,0.356453092,0.916,0.71,1.90E-116,4,Zm00001eb342550,ORTHO905GF070391
Zm00001eb205660,7.77E-121,0.475047452,0.717,0.502,2.06E-116,4,Zm00001eb205660,ORTHO905GF001462
Zm00001eb013760,8.43E-121,0.410551592,0.674,0.41,2.23E-116,4,Zm00001eb013760,ORTHO905GF012118
Zm00001eb064570,1.09E-120,0.408192014,0.875,0.745,2.88E-116,4,Zm00001eb064570,ORTHO905GF002123
Zm00001eb400820,1.80E-120,0.365035345,0.928,0.838,4.77E-116,4,Zm00001eb400820,ORTHO905GF003255
Zm00001eb218450,3.82E-120,0.348324909,0.508,0.236,1.01E-115,4,Zm00001eb218450,ORTHO905GF007997
Zm00001eb379050,5.78E-120,0.25765391,0.982,0.938,1.53E-115,4,Zm00001eb379050,ORTHO905GF004885
#N/A,1.62E-119,0.271884786,0.975,0.888,4.29E-115,4,#N/A,#N/A
Zm00001eb373790,3.76E-119,0.262317433,0.991,0.962,9.96E-115,4,Zm00001eb373790,ORTHO905GF002260
Zm00001eb248880,4.79E-119,0.339909559,0.451,0.187,1.27E-114,4,Zm00001eb248880,ORTHO905GF001237
Zm00001eb206730,4.19E-118,0.434082383,0.861,0.664,1.11E-113,4,Zm00001eb206730,ORTHO905GF000849
Zm00001eb212470,6.07E-118,0.322075649,0.94,0.859,1.61E-113,4,Zm00001eb212470,ORTHO905GF002173
Zm00001eb242260,7.40E-118,0.381221222,0.495,0.226,1.96E-113,4,Zm00001eb242260,ORTHO905GF004964
Zm00001eb005140,7.51E-118,0.505740629,0.787,0.603,1.99E-113,4,Zm00001eb005140,ORTHO905GF003857
Zm00001eb093610,1.02E-117,0.29940237,0.975,0.919,2.70E-113,4,Zm00001eb093610,ORTHO905GF001308
Zm00001eb010450,1.97E-117,0.38128155,0.505,0.222,5.23E-113,4,Zm00001eb010450,ORTHO905GF000448
Zm00001eb254900,4.02E-117,0.410323397,0.613,0.306,1.06E-112,4,Zm00001eb254900,ORTHO905GF002881
Zm00001eb230220,6.16E-117,0.378044708,0.9,0.715,1.63E-112,4,Zm00001eb230220,ORTHO905GF000192
Zm00001eb380150,9.00E-117,0.439385241,0.855,0.57,2.39E-112,4,Zm00001eb380150,ORTHO905GF068784
Zm00001eb369310,1.76E-116,0.363344991,0.858,0.658,4.66E-112,4,Zm00001eb369310,ORTHO905GF000146
Zm00001eb170970,4.03E-116,0.397106438,0.728,0.503,1.07E-111,4,Zm00001eb170970,ORTHO905GF005020
Zm00001eb247300,7.39E-116,0.359609429,0.516,0.243,1.96E-111,4,Zm00001eb247300,ORTHO905GF003222
Zm00001eb176310,1.38E-115,0.379901665,0.717,0.449,3.66E-111,4,Zm00001eb176310,ORTHO905GF003702
Zm00001eb129360,2.11E-115,0.417477588,0.663,0.389,5.59E-111,4,Zm00001eb129360,ORTHO905GF000146
Zm00001eb277360,2.14E-115,0.370500835,0.794,0.571,5.68E-111,4,Zm00001eb277360,ORTHO905GF006097
Zm00001eb028980,4.07E-115,0.301369306,0.973,0.919,1.08E-110,4,Zm00001eb028980,ORTHO905GF001933
Zm00001eb046340,4.12E-115,0.345397508,0.937,0.891,1.09E-110,4,Zm00001eb046340,ORTHO905GF001905
Zm00001eb089020,1.16E-114,0.352965075,0.814,0.622,3.07E-110,4,Zm00001eb089020,ORTHO905GF008948
Zm00001eb241090,2.16E-114,0.404415627,0.832,0.674,5.73E-110,4,Zm00001eb241090,ORTHO905GF002565
Zm00001eb206520,3.89E-114,0.361699092,0.767,0.524,1.03E-109,4,Zm00001eb206520,ORTHO905GF020605
Zm00001eb173710,7.73E-113,0.266524896,0.983,0.946,2.05E-108,4,Zm00001eb173710,ORTHO905GF068442
Zm00001eb007070,1.95E-112,0.280076684,0.357,0.128,5.17E-108,4,Zm00001eb007070,ORTHO905GF006545
Zm00001eb342400,2.38E-112,0.33978229,0.95,0.863,6.31E-108,4,Zm00001eb342400,ORTHO905GF001124
Zm00001eb314380,5.03E-112,0.331575443,0.524,0.245,1.33E-107,4,Zm00001eb314380,ORTHO905GF008913
Zm00001eb213080,6.71E-112,0.292796133,0.979,0.936,1.78E-107,4,Zm00001eb213080,ORTHO905GF001812
Zm00001eb351630,6.86E-112,0.331791257,0.955,0.889,1.82E-107,4,Zm00001eb351630,ORTHO905GF001714
Zm00001eb102250,1.00E-111,0.448296433,0.804,0.655,2.66E-107,4,Zm00001eb102250,ORTHO905GF001781
Zm00001eb010700,2.36E-111,0.360327372,0.907,0.795,6.25E-107,4,Zm00001eb010700,ORTHO905GF003031
#N/A,3.60E-111,0.377051437,0.713,0.463,9.54E-107,4,#N/A,#N/A
#N/A,5.88E-111,0.350652463,0.962,0.78,1.56E-106,4,#N/A,#N/A
Zm00001eb431260,1.64E-110,0.362697467,0.476,0.216,4.34E-106,4,Zm00001eb431260,ORTHO905GF015557
Zm00001eb322650,1.88E-110,0.289524604,0.953,0.857,4.99E-106,4,Zm00001eb322650,ORTHO905GF008557
Zm00001eb120030,2.03E-110,0.407767799,0.889,0.759,5.38E-106,4,Zm00001eb120030,ORTHO905GF005899
Zm00001eb364940,3.87E-110,0.518104302,0.562,0.293,1.03E-105,4,Zm00001eb364940,ORTHO905GF030021
Zm00001eb287450,3.96E-110,0.329184657,0.398,0.156,1.05E-105,4,Zm00001eb287450,ORTHO905GF017280
Zm00001eb215450,4.30E-110,0.293413622,0.412,0.168,1.14E-105,4,Zm00001eb215450,ORTHO905GF011042
Zm00001eb211320,6.23E-110,0.349411413,0.838,0.677,1.65E-105,4,Zm00001eb211320,ORTHO905GF011729
Zm00001eb122240,6.58E-110,0.382977907,0.405,0.163,1.74E-105,4,Zm00001eb122240,ORTHO905GF000148
Zm00001eb176360,7.69E-110,0.352539561,0.795,0.597,2.04E-105,4,Zm00001eb176360,ORTHO905GF009326
Zm00001eb364190,1.01E-109,0.327275719,0.935,0.855,2.67E-105,4,Zm00001eb364190,ORTHO905GF067981
Zm00001eb346590,1.32E-109,0.307893351,0.891,0.769,3.49E-105,4,Zm00001eb346590,ORTHO905GF012079
#N/A,3.27E-109,0.417465242,0.887,0.774,8.67E-105,4,#N/A,#N/A
Zm00001eb102500,9.73E-109,0.385895608,0.846,0.698,2.58E-104,4,Zm00001eb102500,ORTHO905GF002087
Zm00001eb327930,1.23E-108,0.268427412,0.179,0.041,3.27E-104,4,Zm00001eb327930,ORTHO905GF013248
Zm00001eb052300,4.36E-108,0.349219806,0.581,0.302,1.16E-103,4,Zm00001eb052300,ORTHO905GF069168
#N/A,5.46E-108,0.323989528,0.955,0.898,1.45E-103,4,#N/A,#N/A
Zm00001eb206810,6.50E-108,0.380893584,0.848,0.673,1.72E-103,4,Zm00001eb206810,ORTHO905GF011850
Zm00001eb426610,7.30E-108,0.299210394,0.959,0.871,1.94E-103,4,Zm00001eb426610,ORTHO905GF002913
Zm00001eb273660,9.29E-108,0.351554076,0.898,0.771,2.46E-103,4,Zm00001eb273660,ORTHO905GF001492
Zm00001eb010140,1.69E-107,0.412245919,0.555,0.294,4.48E-103,4,Zm00001eb010140,ORTHO905GF001613
Zm00001eb250750,1.90E-107,0.381481575,0.911,0.837,5.04E-103,4,Zm00001eb250750,ORTHO905GF067860
Zm00001eb060550,3.71E-107,0.319240226,0.946,0.878,9.84E-103,4,Zm00001eb060550,ORTHO905GF001812
Zm00001eb340410,1.06E-106,0.338767832,0.775,0.572,2.81E-102,4,Zm00001eb340410,ORTHO905GF004206
Zm00001eb058260,1.19E-106,0.342278676,0.591,0.307,3.16E-102,4,Zm00001eb058260,ORTHO905GF000537
Zm00001eb337720,2.26E-106,0.425326837,0.548,0.279,5.99E-102,4,Zm00001eb337720,ORTHO905GF005109
Zm00001eb155710,2.73E-106,0.38884359,0.8,0.577,7.23E-102,4,Zm00001eb155710,ORTHO905GF000186
Zm00001eb143510,3.54E-106,0.29035975,0.933,0.848,9.39E-102,4,Zm00001eb143510,ORTHO905GF003752
Zm00001eb022670,1.20E-105,0.364882,0.702,0.422,3.19E-101,4,Zm00001eb022670,ORTHO905GF002646
Zm00001eb396650,1.80E-105,0.329923868,0.96,0.887,4.77E-101,4,Zm00001eb396650,ORTHO905GF003857
Zm00001eb025290,4.69E-105,0.360965833,0.68,0.425,1.24E-100,4,Zm00001eb025290,ORTHO905GF009806
Zm00001eb308280,4.85E-105,0.264672217,0.356,0.136,1.28E-100,4,Zm00001eb308280,ORTHO905GF012047
Zm00001eb190830,5.41E-105,0.366155202,0.897,0.776,1.43E-100,4,Zm00001eb190830,ORTHO905GF014322
Zm00001eb330480,6.19E-105,0.347155244,0.889,0.757,1.64E-100,4,Zm00001eb330480,ORTHO905GF001426
Zm00001eb360940,1.33E-104,0.334980647,0.436,0.186,3.52E-100,4,Zm00001eb360940,ORTHO905GF000186
Zm00001eb153880,2.60E-104,0.38764552,0.693,0.459,6.90E-100,4,Zm00001eb153880,ORTHO905GF013176
Zm00001eb211500,3.65E-104,0.326458943,0.812,0.634,9.68E-100,4,Zm00001eb211500,ORTHO905GF005481
Zm00001eb317810,1.75E-103,0.302121494,0.948,0.886,4.65E-99,4,Zm00001eb317810,ORTHO905GF002087
Zm00001eb152700,4.03E-103,0.312742428,0.913,0.753,1.07E-98,4,Zm00001eb152700,ORTHO905GF005130
Zm00001eb423310,5.42E-103,0.324459936,0.864,0.678,1.44E-98,4,Zm00001eb423310,ORTHO905GF001261
Zm00001eb366200,6.09E-103,0.4257908,0.782,0.545,1.62E-98,4,Zm00001eb366200,ORTHO905GF030460
Zm00001eb227460,6.97E-103,0.252260479,0.966,0.923,1.85E-98,4,Zm00001eb227460,ORTHO905GF004430
Zm00001eb071540,1.72E-102,0.317175936,0.933,0.837,4.56E-98,4,Zm00001eb071540,ORTHO905GF001305
Zm00001eb211090,4.71E-102,0.280919298,0.98,0.914,1.25E-97,4,Zm00001eb211090,ORTHO905GF068274
#N/A,1.12E-101,0.384846431,0.659,0.365,2.98E-97,4,#N/A,#N/A
Zm00001eb343260,2.92E-101,0.313869437,0.505,0.24,7.74E-97,4,Zm00001eb343260,ORTHO905GF002634
#N/A,3.80E-101,0.371321798,0.488,0.233,1.01E-96,4,#N/A,#N/A
Zm00001eb173790,1.99E-100,0.257197272,0.974,0.946,5.28E-96,4,Zm00001eb173790,ORTHO905GF002914
Zm00001eb394940,2.61E-100,0.407197107,0.705,0.51,6.92E-96,4,Zm00001eb394940,ORTHO905GF002253
Zm00001eb347340,5.19E-100,0.322360197,0.826,0.659,1.38E-95,4,Zm00001eb347340,ORTHO905GF001538
Zm00001eb273670,5.48E-100,0.39047715,0.729,0.529,1.45E-95,4,Zm00001eb273670,ORTHO905GF002448
Zm00001eb278580,7.70E-100,0.322906336,0.477,0.23,2.04E-95,4,Zm00001eb278580,ORTHO905GF003412
Zm00001eb034220,8.08E-100,0.317624056,0.97,0.915,2.14E-95,4,Zm00001eb034220,ORTHO905GF068392
Zm00001eb283870,1.34E-99,0.284998726,0.919,0.798,3.56E-95,4,Zm00001eb283870,ORTHO905GF004403
Zm00001eb232530,2.35E-99,0.322966022,0.917,0.821,6.22E-95,4,Zm00001eb232530,ORTHO905GF001910
Zm00001eb042190,2.45E-99,0.32222205,0.417,0.173,6.48E-95,4,Zm00001eb042190,ORTHO905GF006696
Zm00001eb405580,1.65E-98,0.361912238,0.797,0.603,4.38E-94,4,Zm00001eb405580,ORTHO905GF001308
Zm00001eb091900,2.50E-98,0.367628783,0.786,0.619,6.63E-94,4,Zm00001eb091900,ORTHO905GF001973
Zm00001eb039380,6.16E-98,0.320822241,0.901,0.817,1.63E-93,4,Zm00001eb039380,ORTHO905GF002198
Zm00001eb278610,1.17E-97,0.295880469,0.915,0.825,3.10E-93,4,Zm00001eb278610,ORTHO905GF002260
Zm00001eb306610,1.39E-97,0.260641166,0.327,0.122,3.70E-93,4,Zm00001eb306610,ORTHO905GF000551
#N/A,2.11E-97,0.419995131,0.707,0.498,5.61E-93,4,#N/A,#N/A
Zm00001eb082930,6.41E-97,0.338095664,0.826,0.691,1.70E-92,4,Zm00001eb082930,ORTHO905GF001973
Zm00001eb128620,9.06E-97,0.376297745,0.728,0.483,2.40E-92,4,Zm00001eb128620,ORTHO905GF015707
Zm00001eb245740,2.17E-96,0.342259324,0.896,0.802,5.76E-92,4,Zm00001eb245740,ORTHO905GF002277
Zm00001eb146070,2.52E-96,0.327371279,0.469,0.23,6.68E-92,4,Zm00001eb146070,ORTHO905GF002789
Zm00001eb347380,2.72E-96,0.460234222,0.624,0.4,7.21E-92,4,Zm00001eb347380,ORTHO905GF001263
Zm00001eb067330,2.95E-96,0.257183151,0.939,0.859,7.81E-92,4,Zm00001eb067330,ORTHO905GF070149
Zm00001eb425920,5.72E-96,0.341403181,0.829,0.706,1.52E-91,4,Zm00001eb425920,ORTHO905GF003248
Zm00001eb011050,6.16E-96,0.327480014,0.432,0.198,1.63E-91,4,Zm00001eb011050,ORTHO905GF006963
Zm00001eb379830,1.06E-95,0.273122367,0.25,0.08,2.80E-91,4,Zm00001eb379830,ORTHO905GF002749
Zm00001eb000990,1.35E-95,0.307766975,0.495,0.243,3.58E-91,4,Zm00001eb000990,ORTHO905GF006960
Zm00001eb122780,2.27E-95,0.348201044,0.618,0.374,6.01E-91,4,Zm00001eb122780,ORTHO905GF002279
Zm00001eb221500,3.91E-95,0.250043692,0.971,0.933,1.04E-90,4,Zm00001eb221500,ORTHO905GF002123
Zm00001eb229460,1.04E-94,0.371424261,0.567,0.307,2.76E-90,4,Zm00001eb229460,ORTHO905GF000618
Zm00001eb346210,1.14E-94,0.369518445,0.764,0.606,3.01E-90,4,Zm00001eb346210,ORTHO905GF000121
#N/A,1.81E-94,0.427881324,0.576,0.34,4.81E-90,4,#N/A,#N/A
Zm00001eb057870,4.03E-94,0.324106656,0.526,0.27,1.07E-89,4,Zm00001eb057870,ORTHO905GF019103
#N/A,6.81E-94,0.284317875,0.966,0.874,1.81E-89,4,#N/A,#N/A
Zm00001eb205710,8.74E-94,0.360554231,0.825,0.701,2.32E-89,4,Zm00001eb205710,ORTHO905GF008833
Zm00001eb036020,1.02E-93,0.410819996,0.585,0.355,2.70E-89,4,Zm00001eb036020,ORTHO905GF001781
Zm00001eb054510,1.64E-93,0.4087773,0.46,0.225,4.35E-89,4,Zm00001eb054510,ORTHO905GF008137
Zm00001eb163570,7.39E-93,0.289238621,0.854,0.752,1.96E-88,4,Zm00001eb163570,ORTHO905GF006889
Zm00001eb024740,1.34E-92,0.294521012,0.906,0.768,3.56E-88,4,Zm00001eb024740,ORTHO905GF009603
Zm00001eb321600,2.94E-92,0.366903065,0.657,0.43,7.78E-88,4,Zm00001eb321600,ORTHO905GF001815
Zm00001eb076230,3.18E-92,0.344732182,0.541,0.285,8.42E-88,4,Zm00001eb076230,ORTHO905GF010828
Zm00001eb388110,3.41E-92,0.317665455,0.566,0.314,9.03E-88,4,Zm00001eb388110,ORTHO905GF011606
Zm00001eb431850,5.72E-92,0.325055129,0.511,0.267,1.52E-87,4,Zm00001eb431850,ORTHO905GF003817
Zm00001eb386100,5.74E-92,0.275425928,0.374,0.155,1.52E-87,4,Zm00001eb386100,ORTHO905GF000024
Zm00001eb298950,6.17E-92,0.341341094,0.636,0.394,1.64E-87,4,Zm00001eb298950,ORTHO905GF004949
Zm00001eb348960,1.29E-91,0.299922606,0.921,0.782,3.43E-87,4,Zm00001eb348960,ORTHO905GF002176
Zm00001eb088470,1.71E-91,0.322957568,0.81,0.614,4.54E-87,4,Zm00001eb088470,ORTHO905GF005198
Zm00001eb009250,2.46E-91,0.347002378,0.427,0.195,6.51E-87,4,Zm00001eb009250,ORTHO905GF000637
Zm00001eb160070,3.94E-91,0.303816717,0.833,0.681,1.04E-86,4,Zm00001eb160070,ORTHO905GF009885
Zm00001eb218980,4.46E-91,0.291024369,0.815,0.661,1.18E-86,4,Zm00001eb218980,ORTHO905GF014693
Zm00001eb211010,5.73E-91,0.30194559,0.936,0.89,1.52E-86,4,Zm00001eb211010,ORTHO905GF002434
Zm00001eb266890,1.80E-90,0.369488163,0.613,0.388,4.77E-86,4,Zm00001eb266890,ORTHO905GF010412
Zm00001eb359780,5.32E-90,0.344167758,0.82,0.682,1.41E-85,4,Zm00001eb359780,ORTHO905GF001909
Zm00001eb219580,7.55E-90,0.270109461,0.338,0.131,2.00E-85,4,Zm00001eb219580,ORTHO905GF007541
Zm00001eb424640,8.70E-90,0.349968674,0.599,0.381,2.31E-85,4,Zm00001eb424640,ORTHO905GF003829
Zm00001eb312560,9.76E-90,0.262207203,0.977,0.936,2.59E-85,4,Zm00001eb312560,ORTHO905GF001558
Zm00001eb080070,3.21E-89,0.298614585,0.444,0.218,8.51E-85,4,Zm00001eb080070,ORTHO905GF003829
Zm00001eb396330,3.42E-89,0.328617997,0.432,0.206,9.07E-85,4,Zm00001eb396330,ORTHO905GF004123
Zm00001eb329980,4.80E-89,0.272613744,0.364,0.153,1.27E-84,4,Zm00001eb329980,ORTHO905GF007717
Zm00001eb291180,8.64E-89,0.341104229,0.621,0.362,2.29E-84,4,Zm00001eb291180,ORTHO905GF006828
Zm00001eb420880,9.52E-89,0.334764432,0.664,0.44,2.52E-84,4,Zm00001eb420880,ORTHO905GF001749
Zm00001eb238930,1.75E-88,0.279489356,0.914,0.849,4.65E-84,4,Zm00001eb238930,ORTHO905GF001263
Zm00001eb204490,2.97E-88,0.320760519,0.541,0.271,7.88E-84,4,Zm00001eb204490,ORTHO905GF001172
Zm00001eb114320,4.29E-88,0.289032927,0.452,0.225,1.14E-83,4,Zm00001eb114320,ORTHO905GF006584
Zm00001eb142940,5.63E-88,0.373002844,0.577,0.355,1.49E-83,4,Zm00001eb142940,ORTHO905GF007187
Zm00001eb024030,5.70E-88,0.305986412,0.429,0.209,1.51E-83,4,Zm00001eb024030,ORTHO905GF007434
Zm00001eb168910,7.29E-88,0.310124464,0.865,0.674,1.93E-83,4,Zm00001eb168910,ORTHO905GF002426
#N/A,4.36E-87,0.309846822,0.594,0.348,1.16E-82,4,#N/A,#N/A
Zm00001eb283860,5.19E-87,0.306829048,0.882,0.709,1.38E-82,4,Zm00001eb283860,ORTHO905GF017142
Zm00001eb240810,5.23E-87,0.322342206,0.703,0.437,1.39E-82,4,Zm00001eb240810,ORTHO905GF007471
Zm00001eb366250,7.93E-87,0.265391804,0.466,0.222,2.10E-82,4,Zm00001eb366250,ORTHO905GF002896
Zm00001eb140430,1.49E-86,0.291735191,0.379,0.166,3.95E-82,4,Zm00001eb140430,ORTHO905GF001774
Zm00001eb353540,1.60E-86,0.259611094,0.344,0.143,4.23E-82,4,Zm00001eb353540,ORTHO905GF071500
Zm00001eb358730,3.00E-86,0.289080708,0.815,0.67,7.96E-82,4,Zm00001eb358730,ORTHO905GF004777
Zm00001eb377390,1.15E-85,0.388306946,0.784,0.532,3.05E-81,4,Zm00001eb377390,ORTHO905GF000316
Zm00001eb284400,1.36E-85,0.271016593,0.895,0.784,3.60E-81,4,Zm00001eb284400,ORTHO905GF069858
Zm00001eb328950,1.57E-85,0.270272387,0.934,0.849,4.17E-81,4,Zm00001eb328950,ORTHO905GF008501
Zm00001eb199670,2.07E-85,0.329165615,0.584,0.354,5.48E-81,4,Zm00001eb199670,ORTHO905GF009721
Zm00001eb394640,3.51E-85,0.308491111,0.334,0.141,9.32E-81,4,Zm00001eb394640,ORTHO905GF003740
Zm00001eb082960,4.52E-85,0.306523966,0.869,0.785,1.20E-80,4,Zm00001eb082960,ORTHO905GF001973
Zm00001eb163700,5.81E-85,0.34039742,0.793,0.66,1.54E-80,4,Zm00001eb163700,ORTHO905GF001308
Zm00001eb229450,6.94E-85,0.278713334,0.88,0.728,1.84E-80,4,Zm00001eb229450,ORTHO905GF005926
Zm00001eb140330,1.37E-84,0.309657693,0.861,0.752,3.64E-80,4,Zm00001eb140330,ORTHO905GF002721
Zm00001eb400820,1.41E-84,0.287830725,0.921,0.825,3.74E-80,4,Zm00001eb400820,ORTHO905GF003255
Zm00001eb334120,2.45E-84,0.26278693,0.924,0.781,6.50E-80,4,Zm00001eb334120,ORTHO905GF005435
Zm00001eb033060,1.76E-83,0.302818937,0.546,0.307,4.66E-79,4,Zm00001eb033060,ORTHO905GF001708
Zm00001eb420570,2.66E-83,0.298160056,0.898,0.77,7.06E-79,4,Zm00001eb420570,ORTHO905GF026220
Zm00001eb259420,8.98E-83,0.25588371,0.967,0.912,2.38E-78,4,Zm00001eb259420,ORTHO905GF013707
Zm00001eb153010,4.88E-82,0.284710721,0.433,0.203,1.29E-77,4,Zm00001eb153010,ORTHO905GF006523
Zm00001eb049250,9.70E-82,0.252331866,0.87,0.767,2.57E-77,4,Zm00001eb049250,ORTHO905GF003474
Zm00001eb055330,2.02E-81,0.266249663,0.919,0.818,5.35E-77,4,Zm00001eb055330,ORTHO905GF000147
Zm00001eb168090,4.58E-81,0.316874877,0.628,0.412,1.21E-76,4,Zm00001eb168090,ORTHO905GF005211
