gene ID,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Orth_group
Os07g0468100,1.87E-193,0.586930377,0.622,0.26,4.77E-189,10,Os07g0468100,ORTHO905GF000130
Os03g0661300,0,0.58622732,0.988,0.759,0,10,Os03g0661300,ORTHO905GF000146
Os01g0273800,2.46E-249,0.58323907,0.79,0.371,6.29E-245,10,Os01g0273800,ORTHO905GF012401
Os01g0838200,2.44E-177,0.583024215,0.514,0.185,6.23E-173,10,Os01g0838200,ORTHO905GF014703
Os02g0285300,3.64E-175,0.581967292,0.731,0.379,9.29E-171,10,Os02g0285300,ORTHO905GF005893
Os05g0429400,1.63E-254,0.580907072,0.902,0.482,4.18E-250,10,Os05g0429400,ORTHO905GF001441
Os06g0165800,1.53E-236,0.579287597,0.8,0.384,3.92E-232,10,Os06g0165800,ORTHO905GF001550
Os03g0421800,0,0.579213054,0.913,0.494,0,10,Os03g0421800,ORTHO905GF015523
Os03g0266100,0,0.576761687,0.995,0.827,0,10,Os03g0266100,ORTHO905GF012052
Os04g0497200,5.98E-252,0.575971231,0.932,0.533,1.53E-247,10,Os04g0497200,ORTHO905GF006369
Os04g0552300,1.50E-235,0.575769493,0.763,0.351,3.84E-231,10,Os04g0552300,ORTHO905GF007921
Os03g0278000,0,0.57520585,0.999,0.9,0,10,Os03g0278000,ORTHO905GF004904
Os02g0542500,7.23E-237,0.573604264,0.797,0.379,1.85E-232,10,Os02g0542500,ORTHO905GF015455
Os07g0637400,2.65E-307,0.572370146,0.941,0.573,6.76E-303,10,Os07g0637400,ORTHO905GF003561
Os02g0189400,2.74E-254,0.571863277,0.762,0.342,7.00E-250,10,Os02g0189400,ORTHO905GF017336
Os03g0102500,1.03E-250,0.571353749,0.629,0.209,2.64E-246,10,Os03g0102500,ORTHO905GF012347
Os06g0228200,7.42E-222,0.57122572,0.969,0.604,1.90E-217,10,Os06g0228200,ORTHO905GF004519
Os03g0599800,3.63E-207,0.566836382,0.943,0.65,9.28E-203,10,Os03g0599800,ORTHO905GF001220
Os01g0309100,1.09E-248,0.566450885,0.57,0.173,2.78E-244,10,Os01g0309100,ORTHO905GF027638
Os07g0600700,2.51E-274,0.565623027,0.685,0.25,6.42E-270,10,Os07g0600700,ORTHO905GF001359
Os07g0634900,0,0.563379751,0.762,0.263,0,10,Os07g0634900,ORTHO905GF049468
Os02g0715300,1.12E-196,0.560026249,0.775,0.39,2.85E-192,10,Os02g0715300,ORTHO905GF004104
Os08g0162800,5.23E-265,0.558342648,0.995,0.801,1.34E-260,10,Os08g0162800,ORTHO905GF006194
Os06g0644200,2.72E-281,0.556656396,0.949,0.623,6.94E-277,10,Os06g0644200,ORTHO905GF000683
Os07g0480800,8.64E-194,0.55654342,0.528,0.18,2.21E-189,10,Os07g0480800,ORTHO905GF002984
Os02g0109800,1.36E-289,0.556538873,0.936,0.573,3.47E-285,10,Os02g0109800,ORTHO905GF001252
Os07g0633900,4.21E-247,0.551795327,0.481,0.13,1.08E-242,10,Os07g0633900,#N/A
Os05g0176100,3.06E-164,0.55136965,0.686,0.357,7.82E-160,10,Os05g0176100,ORTHO905GF002988
Os03g0754500,2.14E-262,0.54530022,0.77,0.346,5.46E-258,10,Os03g0754500,ORTHO905GF020709
Os05g0543400,2.41E-230,0.541732035,0.751,0.341,6.15E-226,10,Os05g0543400,ORTHO905GF002292
Os09g0482780,6.88E-251,0.538493582,0.988,0.728,1.76E-246,10,Os09g0482780,ORTHO905GF004545
Os02g0187700,3.07E-192,0.537634565,0.676,0.299,7.84E-188,10,Os02g0187700,ORTHO905GF000861
Os03g0757900,8.36E-259,0.537583903,0.974,0.811,2.13E-254,10,Os03g0757900,ORTHO905GF000770
Os01g0267900,4.29E-274,0.536289124,0.962,0.65,1.10E-269,10,Os01g0267900,ORTHO905GF000376
#N/A,5.28E-125,0.536145116,0.651,0.364,1.35E-120,10,#N/A,#N/A
Os02g0120800,6.25E-246,0.535413931,0.891,0.542,1.60E-241,10,Os02g0120800,ORTHO905GF000303
Os03g0817800,2.47E-266,0.535390296,0.576,0.171,6.31E-262,10,Os03g0817800,ORTHO905GF016206
Os01g0168800,1.12E-286,0.533975321,0.967,0.712,2.87E-282,10,Os01g0168800,ORTHO905GF001200
Os07g0635900,0,0.533930354,1,0.914,0,10,Os07g0635900,ORTHO905GF000807
Os03g0836000,8.76E-304,0.531565931,0.685,0.233,2.24E-299,10,Os03g0836000,ORTHO905GF000147
Os01g0757600,3.15E-249,0.530720049,0.731,0.309,8.05E-245,10,Os01g0757600,ORTHO905GF006586
Os01g0338000,1.73E-231,0.529875196,0.797,0.377,4.43E-227,10,Os01g0338000,ORTHO905GF001453
Os01g0805900,0,0.527855257,0.996,0.866,0,10,Os01g0805900,ORTHO905GF000146
Os07g0253000,6.83E-236,0.527768089,0.649,0.248,1.75E-231,10,Os07g0253000,ORTHO905GF046976
Os05g0543600,7.00E-296,0.524208233,0.506,0.126,1.79E-291,10,Os05g0543600,ORTHO905GF001918
Os07g0462200,7.74E-188,0.521996853,0.947,0.713,1.98E-183,10,Os07g0462200,ORTHO905GF004068
Os05g0140100,9.32E-252,0.51918054,0.62,0.206,2.38E-247,10,Os05g0140100,ORTHO905GF000827
Os06g0538400,1.09E-276,0.519173171,0.486,0.123,2.78E-272,10,Os06g0538400,ORTHO905GF014661
Os01g0165600,2.68E-281,0.518237196,0.593,0.18,6.86E-277,10,Os01g0165600,ORTHO905GF001688
Os02g0763000,1.36E-225,0.517948808,0.937,0.678,3.48E-221,10,Os02g0763000,ORTHO905GF008756
Os01g0200400,3.06E-261,0.514313748,0.77,0.337,7.82E-257,10,Os01g0200400,ORTHO905GF011780
Os04g0181100,1.12E-231,0.509965537,0.908,0.599,2.85E-227,10,Os04g0181100,ORTHO905GF001175
Os03g0690000,5.92E-234,0.509438903,0.899,0.562,1.51E-229,10,Os03g0690000,ORTHO905GF009437
Os03g0857600,2.39E-295,0.50939166,0.576,0.161,6.10E-291,10,Os03g0857600,ORTHO905GF000551
Os01g0264400,2.48E-252,0.508009921,0.996,0.819,6.34E-248,10,Os01g0264400,ORTHO905GF050682
Os01g0607900,3.71E-272,0.507237814,0.652,0.217,9.47E-268,10,Os01g0607900,ORTHO905GF005223
Os05g0503000,1.50E-264,0.50621387,0.929,0.623,3.84E-260,10,Os05g0503000,ORTHO905GF001179
Os05g0106600,3.08E-192,0.502743798,0.695,0.336,7.87E-188,10,Os05g0106600,ORTHO905GF000147
Os04g0685400,1.76E-165,0.501990029,0.92,0.597,4.49E-161,10,Os04g0685400,ORTHO905GF010440
Os02g0317400,5.60E-267,0.501470519,0.967,0.721,1.43E-262,10,Os02g0317400,ORTHO905GF001748
Os05g0208000,8.60E-198,0.501403376,0.748,0.356,2.20E-193,10,Os05g0208000,ORTHO905GF004403
Os05g0123200,0,0.501034383,0.992,0.783,0,10,Os05g0123200,ORTHO905GF002803
Os06g0666800,8.49E-117,0.500736255,0.733,0.471,2.17E-112,10,Os06g0666800,ORTHO905GF010282
None,0,1.081900662,0.931,0.328,0,11,None,#N/A
Os03g0103100,0,1.052558218,0.636,0.179,0,11,Os03g0103100,ORTHO905GF000237
Os06g0547400,0,1.044179114,0.923,0.349,0,11,Os06g0547400,ORTHO905GF000621
Os10g0330000,0,0.957363645,0.589,0.16,0,11,Os10g0330000,ORTHO905GF004875
Os07g0676900,0,0.947454619,0.963,0.537,0,11,Os07g0676900,ORTHO905GF001187
Os07g0287400,0,0.945514973,0.783,0.288,0,11,Os07g0287400,ORTHO905GF001085
#N/A,0,0.912729075,0.527,0.1,0,11,#N/A,#N/A
Os01g0881300,0,0.906696918,0.76,0.136,0,11,Os01g0881300,#N/A
Os10g0552600,3.95E-257,0.84955192,0.969,0.666,1.01E-252,11,Os10g0552600,ORTHO905GF000160
Os02g0658100,0,0.843843952,0.931,0.579,0,11,Os02g0658100,ORTHO905GF001253
Os09g0274900,1.22E-269,0.841573877,0.673,0.262,3.13E-265,11,Os09g0274900,ORTHO905GF048391
Os07g0198300,0,0.835350749,0.817,0.228,0,11,Os07g0198300,ORTHO905GF001138
Os12g0571700,0,0.811501925,0.778,0.197,0,11,Os12g0571700,ORTHO905GF052248
Os12g0548401,2.18E-257,0.797875826,0.928,0.561,5.56E-253,11,Os12g0548401,ORTHO905GF000034
Os10g0552700,1.53E-146,0.772257787,0.707,0.389,3.92E-142,11,Os10g0552700,ORTHO905GF000160
Os03g0766600,0,0.767017408,0.793,0.29,0,11,Os03g0766600,ORTHO905GF018696
Os03g0267000,1.15E-161,0.760340571,0.616,0.279,2.94E-157,11,Os03g0267000,ORTHO905GF000100
Os04g0505200,0,0.750700555,0.75,0.184,0,11,Os04g0505200,ORTHO905GF000963
Os07g0539100,2.12E-249,0.748719529,0.732,0.317,5.41E-245,11,Os07g0539100,ORTHO905GF016757
Os04g0475600,1.77E-302,0.741570548,0.86,0.4,4.51E-298,11,Os04g0475600,ORTHO905GF002724
Os02g0662000,0,0.734723234,1,0.945,0,11,Os02g0662000,ORTHO905GF000160
Os06g0114500,0,0.72831475,0.857,0.289,0,11,Os06g0114500,ORTHO905GF001972
Os03g0836800,2.07E-146,0.698955037,0.651,0.349,5.29E-142,11,Os03g0836800,ORTHO905GF000665
Os03g0708000,0,0.698654244,0.875,0.33,0,11,Os03g0708000,ORTHO905GF008137
Os08g0405700,0,0.695132207,0.791,0.242,0,11,Os08g0405700,ORTHO905GF011933
Os02g0756600,0,0.66024959,0.702,0.199,0,11,Os02g0756600,ORTHO905GF000284
Os03g0766800,0,0.659899459,0.679,0.199,0,11,Os03g0766800,ORTHO905GF018556
Os07g0673400,1.02E-233,0.647871515,0.911,0.515,2.59E-229,11,Os07g0673400,ORTHO905GF005499
Os09g0272600,0,0.633320792,0.439,0.085,0,11,Os09g0272600,ORTHO905GF027183
Os01g0704300,4.71E-209,0.628064541,0.795,0.425,1.20E-204,11,Os01g0704300,ORTHO905GF005462
Os05g0497200,1.30E-240,0.602836295,0.734,0.309,3.33E-236,11,Os05g0497200,ORTHO905GF000704
Os02g0671100,2.70E-194,0.601831922,0.864,0.548,6.90E-190,11,Os02g0671100,ORTHO905GF027680
Os03g0267200,7.93E-148,0.595439063,0.798,0.535,2.03E-143,11,Os03g0267200,ORTHO905GF000100
Os05g0525900,3.87E-168,0.59061572,0.862,0.53,9.90E-164,11,Os05g0525900,ORTHO905GF010330
Os10g0564500,5.22E-263,0.583530566,0.736,0.3,1.33E-258,11,Os10g0564500,ORTHO905GF000916
Os01g0839700,4.85E-253,0.583144472,0.961,0.721,1.24E-248,11,Os01g0839700,ORTHO905GF002962
Os04g0634900,1.65E-182,0.578530662,0.572,0.222,4.21E-178,11,Os04g0634900,ORTHO905GF045778
Os12g0548501,1.67E-147,0.56965794,0.619,0.27,4.28E-143,11,Os12g0548501,ORTHO905GF000034
Os05g0247100,1.99E-134,0.566773618,0.587,0.275,5.08E-130,11,Os05g0247100,ORTHO905GF008759
Os01g0606900,1.55E-266,0.563597677,0.589,0.18,3.95E-262,11,Os01g0606900,ORTHO905GF012870
Os03g0751600,5.00E-308,0.560565357,0.683,0.209,1.28E-303,11,Os03g0751600,ORTHO905GF002874
Os01g0725000,1.22E-137,0.560483391,0.663,0.344,3.13E-133,11,Os01g0725000,ORTHO905GF045339
Os02g0209300,7.11E-90,0.549694979,0.705,0.455,1.82E-85,11,Os02g0209300,ORTHO905GF018671
Os11g0448700,0,0.549559317,0.574,0.129,0,11,Os11g0448700,ORTHO905GF014015
Os02g0538700,9.76E-205,0.544704151,0.83,0.435,2.49E-200,11,Os02g0538700,ORTHO905GF014081
Os07g0569100,1.88E-258,0.534595896,0.985,0.773,4.79E-254,11,Os07g0569100,ORTHO905GF002295
Os10g0109300,1.20E-157,0.529011652,0.766,0.407,3.08E-153,11,Os10g0109300,ORTHO905GF001240
Os06g0142350,1.05E-96,0.526571619,0.661,0.375,2.67E-92,11,Os06g0142350,ORTHO905GF000316
None,9.62E-254,0.524055756,0.661,0.222,2.46E-249,11,None,#N/A
Os06g0594400,7.82E-182,0.518986463,0.789,0.435,2.00E-177,11,Os06g0594400,ORTHO905GF002080
Os06g0163300,1.58E-172,0.515136663,0.908,0.661,4.04E-168,11,Os06g0163300,ORTHO905GF003621
Os01g0111800,1.53E-202,0.510879931,0.938,0.627,3.91E-198,11,Os01g0111800,ORTHO905GF017467
Os07g0674800,1.86E-117,0.501034848,0.757,0.454,4.76E-113,11,Os07g0674800,ORTHO905GF002016
Os05g0497300,3.32E-145,0.50042185,0.733,0.423,8.50E-141,11,Os05g0497300,ORTHO905GF001985
Os02g0713250,6.25E-156,0.832859059,0.705,0.359,1.60E-151,12,Os02g0713250,ORTHO905GF015908
Os09g0522100,2.35E-161,0.786063514,0.688,0.307,6.00E-157,12,Os09g0522100,ORTHO905GF000839
Os04g0451700,1.63E-182,0.782678414,0.875,0.563,4.16E-178,12,Os04g0451700,ORTHO905GF013937
Os02g0624300,1.64E-139,0.756061946,0.657,0.312,4.20E-135,12,Os02g0624300,ORTHO905GF000605
Os03g0266900,1.37E-171,0.754600655,0.94,0.706,3.51E-167,12,Os03g0266900,ORTHO905GF000100
Os03g0266300,2.92E-94,0.73400306,0.675,0.408,7.45E-90,12,Os03g0266300,ORTHO905GF000100
Os03g0267200,6.27E-115,0.721144136,0.777,0.54,1.60E-110,12,Os03g0267200,ORTHO905GF000100
Os09g0493000,1.98E-159,0.720130472,0.682,0.292,5.05E-155,12,Os09g0493000,ORTHO905GF004836
Os06g0683400,3.34E-198,0.709283145,0.965,0.786,8.55E-194,12,Os06g0683400,ORTHO905GF001245
Os05g0380900,1.26E-283,0.696333456,0.989,0.803,3.23E-279,12,Os05g0380900,ORTHO905GF020334
Os08g0474000,4.99E-128,0.683334383,0.627,0.29,1.27E-123,12,Os08g0474000,ORTHO905GF001780
Os03g0815100,1.16E-128,0.676300983,0.858,0.657,2.97E-124,12,Os03g0815100,ORTHO905GF006448
Os03g0152000,8.54E-295,0.672580957,0.997,0.865,2.18E-290,12,Os03g0152000,ORTHO905GF001419
Os02g0134200,2.48E-268,0.653919185,0.994,0.862,6.34E-264,12,Os02g0134200,ORTHO905GF014678
Os01g0184100,5.84E-102,0.646703243,0.524,0.229,1.49E-97,12,Os01g0184100,ORTHO905GF000702
Os07g0631700,2.37E-129,0.643073826,0.648,0.304,6.05E-125,12,Os07g0631700,ORTHO905GF013979
Os01g0108600,1.05E-160,0.640129994,0.56,0.187,2.69E-156,12,Os01g0108600,ORTHO905GF047041
Os04g0527000,1.28E-159,0.637560762,0.91,0.661,3.27E-155,12,Os04g0527000,ORTHO905GF000199
Os09g0457900,6.59E-163,0.632838825,0.562,0.186,1.69E-158,12,Os09g0457900,ORTHO905GF001780
Os11g0506800,1.57E-131,0.629413907,0.815,0.504,4.02E-127,12,Os11g0506800,ORTHO905GF006681
Os01g0727500,4.96E-140,0.625048444,0.889,0.66,1.27E-135,12,Os01g0727500,ORTHO905GF016919
Os02g0681200,3.13E-128,0.61076026,0.764,0.465,8.00E-124,12,Os02g0681200,ORTHO905GF003077
Os08g0520600,8.15E-113,0.610165508,0.66,0.333,2.08E-108,12,Os08g0520600,ORTHO905GF015731
Os09g0522000,1.04E-73,0.605615513,0.622,0.385,2.65E-69,12,Os09g0522000,ORTHO905GF001293
Os07g0182400,1.12E-89,0.60163245,0.702,0.436,2.87E-85,12,Os07g0182400,ORTHO905GF001044
Os07g0631200,3.31E-121,0.599233939,0.864,0.628,8.46E-117,12,Os07g0631200,ORTHO905GF003944
Os02g0193300,4.22E-114,0.590699603,0.755,0.45,1.08E-109,12,Os02g0193300,ORTHO905GF002144
Os09g0538400,3.56E-76,0.577022435,0.617,0.391,9.10E-72,12,Os09g0538400,ORTHO905GF000442
Os04g0684900,4.92E-173,0.576774279,0.928,0.684,1.26E-168,12,Os04g0684900,ORTHO905GF018973
Os05g0562300,1.98E-118,0.576630155,0.771,0.498,5.06E-114,12,Os05g0562300,ORTHO905GF001331
#N/A,1.64E-94,0.576294599,0.5,0.213,4.19E-90,12,#N/A,#N/A
Os05g0322900,6.92E-115,0.567151434,0.782,0.485,1.77E-110,12,Os05g0322900,ORTHO905GF013995
Os05g0476700,1.36E-152,0.566386449,0.911,0.706,3.47E-148,12,Os05g0476700,ORTHO905GF004568
Os06g0646100,3.07E-116,0.560023615,0.619,0.285,7.83E-112,12,Os06g0646100,ORTHO905GF001633
Os02g0758000,1.08E-61,0.559899164,0.633,0.466,2.77E-57,12,Os02g0758000,ORTHO905GF005946
Os03g0196600,2.18E-102,0.558973282,0.773,0.503,5.57E-98,12,Os03g0196600,ORTHO905GF016754
Os03g0822700,7.25E-117,0.556818642,0.634,0.3,1.85E-112,12,Os03g0822700,ORTHO905GF009597
Os08g0408500,3.72E-112,0.553139853,0.852,0.63,9.51E-108,12,Os08g0408500,ORTHO905GF014790
Os03g0741100,5.84E-141,0.551588106,0.623,0.26,1.49E-136,12,Os03g0741100,ORTHO905GF011557
Os09g0341600,1.97E-83,0.549927855,0.611,0.337,5.04E-79,12,Os09g0341600,ORTHO905GF007564
Os01g0194000,1.65E-119,0.549704655,0.794,0.525,4.22E-115,12,Os01g0194000,ORTHO905GF012222
Os01g0840100,3.50E-114,0.547872019,0.846,0.608,8.93E-110,12,Os01g0840100,ORTHO905GF000203
Os02g0584800,5.08E-156,0.542963163,0.953,0.818,1.30E-151,12,Os02g0584800,ORTHO905GF006675
Os01g0298400,1.37E-84,0.539488466,0.666,0.385,3.50E-80,12,Os01g0298400,ORTHO905GF015875
Os01g0955100,7.72E-182,0.537711914,0.994,0.837,1.97E-177,12,Os01g0955100,ORTHO905GF000444
Os02g0582800,4.43E-92,0.536604348,0.747,0.509,1.13E-87,12,Os02g0582800,ORTHO905GF015534
Os04g0634800,7.64E-179,0.53350268,0.979,0.905,1.95E-174,12,Os04g0634800,ORTHO905GF016829
#N/A,3.89E-79,0.520489022,0.649,0.513,9.93E-75,12,#N/A,#N/A
Os06g0716100,5.56E-98,0.511607446,0.84,0.645,1.42E-93,12,Os06g0716100,ORTHO905GF000487
Os11g0542100,7.55E-84,0.511547671,0.709,0.474,1.93E-79,12,Os11g0542100,ORTHO905GF001129
Os03g0734500,2.05E-91,0.511026256,0.846,0.697,5.24E-87,12,Os03g0734500,ORTHO905GF001738
Os02g0782500,6.63E-89,0.51067992,0.387,0.135,1.69E-84,12,Os02g0782500,ORTHO905GF012234
Os01g0783700,4.67E-106,0.50559557,0.925,0.743,1.19E-101,12,Os01g0783700,ORTHO905GF001245
Os01g0739500,2.30E-131,0.502295632,0.855,0.635,5.88E-127,12,Os01g0739500,ORTHO905GF002756
Os06g0192800,6.56E-164,0.500924629,0.961,0.757,1.68E-159,12,Os06g0192800,ORTHO905GF007990
Os06g0133400,7.11E-245,0.500194217,0.998,0.932,1.82E-240,12,Os06g0133400,ORTHO905GF012330
Os02g0718600,1.96E-254,1.197425746,0.966,0.456,5.01E-250,13,Os02g0718600,ORTHO905GF027473
Os01g0948600,2.37E-271,1.094427145,0.998,0.645,6.06E-267,13,Os01g0948600,ORTHO905GF005347
Os08g0331000,5.01E-235,1.021049272,0.892,0.308,1.28E-230,13,Os08g0331000,ORTHO905GF016965
#N/A,1.48E-276,1.020593038,0.698,0.16,3.78E-272,13,#N/A,#N/A
#N/A,1.22E-232,0.999159136,0.929,0.374,3.12E-228,13,#N/A,#N/A
Os03g0734100,2.36E-240,0.960149764,0.864,0.305,6.03E-236,13,Os03g0734100,ORTHO905GF005373
#N/A,1.05E-236,0.947675319,0.922,0.402,2.68E-232,13,#N/A,#N/A
Os11g0704500,7.18E-227,0.923719717,0.993,0.701,1.84E-222,13,Os11g0704500,ORTHO905GF002598
Os09g0572700,1.18E-232,0.888447023,0.98,0.513,3.03E-228,13,Os09g0572700,ORTHO905GF049771
#N/A,6.35E-222,0.861857384,0.885,0.334,1.62E-217,13,#N/A,#N/A
Os01g0930500,4.92E-240,0.852995612,0.84,0.271,1.26E-235,13,Os01g0930500,ORTHO905GF014311
Os10g0417300,3.68E-243,0.845558141,0.966,0.524,9.41E-239,13,Os10g0417300,ORTHO905GF001738
Os12g0112000,3.30E-232,0.83976739,0.935,0.368,8.42E-228,13,Os12g0112000,ORTHO905GF001370
#N/A,7.86E-199,0.835400884,0.844,0.323,2.01E-194,13,#N/A,#N/A
Os08g0331800,8.03E-171,0.833777376,0.739,0.249,2.05E-166,13,Os08g0331800,ORTHO905GF016965
Os12g0174200,2.63E-280,0.833592221,0.821,0.235,6.73E-276,13,Os12g0174200,ORTHO905GF016775
#N/A,5.21E-231,0.819000067,0.965,0.487,1.33E-226,13,#N/A,#N/A
Os08g0540900,3.99E-189,0.812466811,0.922,0.447,1.02E-184,13,Os08g0540900,ORTHO905GF008826
Os03g0789100,6.61E-199,0.804968202,0.855,0.325,1.69E-194,13,Os03g0789100,#N/A
#N/A,2.31E-129,0.785696602,0.682,0.257,5.91E-125,13,#N/A,#N/A
Os08g0502700,1.11E-122,0.771537282,0.696,0.296,2.83E-118,13,Os08g0502700,ORTHO905GF012863
Os04g0142400,2.31E-178,0.767755157,0.829,0.318,5.90E-174,13,Os04g0142400,ORTHO905GF022936
Os08g0478700,9.97E-235,0.761917535,0.985,0.776,2.55E-230,13,Os08g0478700,ORTHO905GF048909
Os09g0433600,3.74E-128,0.752376177,0.836,0.448,9.57E-124,13,Os09g0433600,ORTHO905GF000020
#N/A,1.10E-167,0.751062297,0.78,0.29,2.80E-163,13,#N/A,#N/A
Os02g0774200,2.49E-155,0.747180197,0.942,0.59,6.36E-151,13,Os02g0774200,ORTHO905GF002549
Os11g0637501,1.64E-223,0.741845666,0.996,0.795,4.20E-219,13,Os11g0637501,ORTHO905GF002715
Os07g0604600,1.39E-165,0.733108054,0.974,0.647,3.56E-161,13,Os07g0604600,ORTHO905GF000973
Os01g0784800,6.95E-165,0.730960604,0.976,0.551,1.78E-160,13,Os01g0784800,ORTHO905GF003310
Os03g0734200,1.73E-207,0.730837251,0.799,0.264,4.41E-203,13,Os03g0734200,ORTHO905GF005373
Os01g0143900,7.31E-214,0.730423572,0.983,0.79,1.87E-209,13,Os01g0143900,ORTHO905GF015674
Os04g0352066,2.09E-137,0.729731952,0.903,0.484,5.35E-133,13,Os04g0352066,ORTHO905GF014642
Os04g0615200,6.40E-243,0.715988496,1,0.864,1.63E-238,13,Os04g0615200,ORTHO905GF051615
Os01g0167400,1.50E-158,0.71375758,0.935,0.501,3.84E-154,13,Os01g0167400,ORTHO905GF007587
Os03g0734300,1.25E-173,0.710234594,0.696,0.221,3.19E-169,13,Os03g0734300,ORTHO905GF008715
None,7.39E-156,0.706029862,0.512,0.131,1.89E-151,13,None,#N/A
Os06g0249350,1.21E-151,0.698987881,0.894,0.418,3.10E-147,13,Os06g0249350,ORTHO905GF014061
#N/A,1.78E-209,0.697027981,0.711,0.21,4.55E-205,13,#N/A,#N/A
#N/A,1.05E-195,0.696285706,0.994,0.658,2.67E-191,13,#N/A,#N/A
None,2.14E-170,0.695100799,0.877,0.358,5.47E-166,13,None,#N/A
Os02g0628800,3.87E-231,0.69467637,1,0.764,9.89E-227,13,Os02g0628800,ORTHO905GF045357
Os06g0319133,4.24E-196,0.684652029,0.996,0.757,1.08E-191,13,Os06g0319133,ORTHO905GF014733
#N/A,2.05E-170,0.683215517,0.732,0.232,5.24E-166,13,#N/A,#N/A
Os03g0781300,6.06E-178,0.677554286,0.987,0.747,1.55E-173,13,Os03g0781300,ORTHO905GF015849
#N/A,3.29E-157,0.674947922,0.911,0.415,8.41E-153,13,#N/A,#N/A
Os05g0456900,3.60E-176,0.669156447,0.827,0.33,9.19E-172,13,Os05g0456900,ORTHO905GF015243
#N/A,1.37E-159,0.66728213,0.875,0.371,3.51E-155,13,#N/A,#N/A
Os06g0147600,1.02E-155,0.663894486,0.985,0.697,2.60E-151,13,Os06g0147600,ORTHO905GF052206
Os01g0918300,6.29E-112,0.66259416,0.966,0.513,1.61E-107,13,Os01g0918300,ORTHO905GF001872
#N/A,1.48E-208,0.662454496,0.803,0.253,3.79E-204,13,#N/A,#N/A
Os07g0587300,3.83E-149,0.654894803,0.974,0.679,9.79E-145,13,Os07g0587300,ORTHO905GF018539
Os01g0795600,2.84E-151,0.652102481,0.987,0.677,7.25E-147,13,Os01g0795600,ORTHO905GF012351
Os03g0673400,9.42E-119,0.650311696,0.944,0.662,2.41E-114,13,Os03g0673400,ORTHO905GF007528
Os05g0135400,3.26E-142,0.647635029,0.758,0.292,8.34E-138,13,Os05g0135400,ORTHO905GF001416
None,7.99E-167,0.644901577,0.823,0.304,2.04E-162,13,None,#N/A
#N/A,1.97E-106,0.644221719,0.966,0.515,5.04E-102,13,#N/A,#N/A
#N/A,1.04E-211,0.642464752,0.853,0.281,2.65E-207,13,#N/A,#N/A
#N/A,4.15E-130,0.638155809,0.935,0.441,1.06E-125,13,#N/A,#N/A
Os12g0555000,3.03E-85,0.637524677,0.724,0.379,7.75E-81,13,Os12g0555000,ORTHO905GF012362
Os11g0112400,3.86E-192,0.634811188,0.788,0.251,9.87E-188,13,Os11g0112400,ORTHO905GF001370
Os01g0925400,1.18E-146,0.625718757,0.976,0.62,3.01E-142,13,Os01g0925400,ORTHO905GF015687
Os03g0827900,3.88E-167,0.621204227,0.788,0.3,9.91E-163,13,Os03g0827900,ORTHO905GF010410
Os05g0143000,4.28E-283,0.610279379,0.518,0.079,1.09E-278,13,Os05g0143000,ORTHO905GF045987
None,2.97E-144,0.609479835,0.685,0.235,7.59E-140,13,None,#N/A
Os01g0838600,9.59E-138,0.599689567,0.57,0.17,2.45E-133,13,Os01g0838600,ORTHO905GF005975
Os10g0490900,1.49E-99,0.596406619,0.868,0.477,3.80E-95,13,Os10g0490900,ORTHO905GF001270
Os11g0495400,1.24E-129,0.59531352,0.81,0.354,3.18E-125,13,Os11g0495400,ORTHO905GF004543
Os11g0177200,1.11E-146,0.592960865,0.741,0.289,2.83E-142,13,Os11g0177200,ORTHO905GF049415
Os01g0930200,1.45E-125,0.592090135,0.97,0.584,3.71E-121,13,Os01g0930200,ORTHO905GF015535
Os06g0133300,9.19E-120,0.591210881,0.974,0.652,2.35E-115,13,Os06g0133300,ORTHO905GF007614
Os01g0973000,1.03E-186,0.588346309,0.702,0.208,2.62E-182,13,Os01g0973000,ORTHO905GF002064
#N/A,4.27E-138,0.587605312,0.587,0.175,1.09E-133,13,#N/A,#N/A
Os03g0841600,8.89E-138,0.584787176,0.771,0.314,2.27E-133,13,Os03g0841600,ORTHO905GF000360
Os02g0194100,3.59E-139,0.583960453,0.953,0.547,9.18E-135,13,Os02g0194100,ORTHO905GF005512
Os01g0866100,9.05E-131,0.577027765,0.94,0.481,2.31E-126,13,Os01g0866100,ORTHO905GF014743
#N/A,2.39E-107,0.575503085,0.492,0.149,6.09E-103,13,#N/A,#N/A
Os04g0492800,4.41E-127,0.574306242,0.816,0.379,1.13E-122,13,Os04g0492800,ORTHO905GF001629
Os08g0412700,1.86E-143,0.574248226,0.989,0.683,4.74E-139,13,Os08g0412700,ORTHO905GF000682
Os03g0221200,1.98E-180,0.56776415,0.715,0.223,5.07E-176,13,Os03g0221200,ORTHO905GF012722
Os04g0659300,1.21E-84,0.567094669,0.804,0.432,3.09E-80,13,Os04g0659300,ORTHO905GF010383
Os02g0606800,6.70E-137,0.566248475,0.907,0.516,1.71E-132,13,Os02g0606800,ORTHO905GF004598
Os02g0777800,1.19E-124,0.5582807,0.853,0.414,3.05E-120,13,Os02g0777800,ORTHO905GF027358
Os02g0575000,6.00E-117,0.556115647,0.987,0.75,1.53E-112,13,Os02g0575000,ORTHO905GF012413
Os12g0603800,3.29E-115,0.553970119,0.957,0.558,8.40E-111,13,Os12g0603800,ORTHO905GF013306
