gene ID,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Orth_group
AT1G03870,5.49E-85,0.725624438,0.942,0.608,1.24E-80,4,FLA9,ORTHO905GF000968
AT4G20040,8.86E-175,0.7254787,0.668,0.138,2.00E-170,4,AT4G20040,ORTHO905GF004560
AT2G29660,6.08E-129,0.724298424,0.935,0.403,1.37E-124,4,AT2G29660,ORTHO905GF012122
AT5G63850,4.10E-164,0.72409531,0.286,0.018,9.24E-160,4,AAP4,ORTHO905GF000150
AT5G23760,9.21E-136,0.723490423,0.909,0.411,2.08E-131,4,AT5G23760,ORTHO905GF003215
AT1G66180,3.89E-81,0.72218594,0.837,0.432,8.76E-77,4,AT1G66180,ORTHO905GF001098
AT5G26730,4.28E-121,0.719731607,0.873,0.296,9.66E-117,4,AT5G26730,ORTHO905GF013682
AT3G55940,2.31E-218,0.718763806,0.685,0.118,5.20E-214,4,PLC7,ORTHO905GF000817
AT1G73850,1.95E-176,0.71794771,0.69,0.155,4.39E-172,4,AT1G73850,ORTHO905GF006942
AT4G37180,1.18E-88,0.71774002,0.856,0.594,2.67E-84,4,HHO5,ORTHO905GF001472
AT5G10100,4.13E-138,0.717122386,0.781,0.241,9.31E-134,4,TPPI,ORTHO905GF001493
AT3G12110,1.49E-95,0.715030426,0.962,0.637,3.35E-91,4,ACT11,ORTHO905GF000147
AT3G54030,4.27E-111,0.714247464,0.918,0.479,9.63E-107,4,BSK6,ORTHO905GF000847
AT1G09460,2.06E-102,0.714018149,0.839,0.397,4.65E-98,4,AT1G09460,ORTHO905GF036859
AT1G25230,4.51E-95,0.711475048,0.921,0.522,1.02E-90,4,AT1G25230,ORTHO905GF001613
AT4G22212,1.94E-84,0.711451224,0.981,0.828,4.36E-80,4,AT4G22212,ORTHO905GF016412
AT1G22710,6.92E-86,0.711435459,0.519,0.146,1.56E-81,4,SUC2,ORTHO905GF004517
AT5G62070,4.75E-107,0.710965745,0.923,0.432,1.07E-102,4,IQD23,ORTHO905GF025668
AT5G56050,0,0.710823837,0.577,0.036,0,4,AT5G56050,ORTHO905GF005810
AT1G76160,2.75E-125,0.709816041,0.978,0.682,6.19E-121,4,sks5,ORTHO905GF000325
AT1G11740,2.06E-97,0.707514049,0.856,0.364,4.65E-93,4,AT1G11740,ORTHO905GF007866
AT1G23030,2.53E-107,0.706936692,0.923,0.531,5.71E-103,4,PUB11,ORTHO905GF006884
AT5G25360,3.65E-175,0.704008579,0.986,0.777,8.23E-171,4,AT5G25360,ORTHO905GF001763
AT3G50830,2.19E-135,0.703114392,0.913,0.454,4.93E-131,4,COR413PM2,ORTHO905GF002946
AT1G48300,5.76E-104,0.702716731,0.93,0.521,1.30E-99,4,AT1G48300,ORTHO905GF011468
AT4G14380,4.77E-121,0.701756944,0.839,0.317,1.08E-116,4,AT4G14380,ORTHO905GF020023
AT3G24110,1.34E-166,0.700268571,0.678,0.144,3.03E-162,4,AT3G24110,ORTHO905GF013078
AT3G43800,6.78E-66,0.699287307,0.788,0.505,1.53E-61,4,GSTU27,ORTHO905GF036947
AT4G16980,8.43E-56,0.698079792,0.618,0.285,1.90E-51,4,AT4G16980,ORTHO905GF037253
AT2G20630,4.34E-119,0.695941058,0.993,0.667,9.78E-115,4,PPC3-1.2,ORTHO905GF006331
AT5G65020,3.30E-188,0.695630305,1,0.976,7.44E-184,4,ANN2,ORTHO905GF002171
AT1G10140,3.08E-97,0.694370404,0.957,0.529,6.94E-93,4,AT1G10140,ORTHO905GF003123
AT5G58300,2.48E-152,0.693778978,0.849,0.271,5.59E-148,4,AT5G58300,ORTHO905GF001490
AT5G50120,6.36E-210,0.693048583,0.623,0.094,1.43E-205,4,AT5G50120,ORTHO905GF001120
AT5G35670,9.87E-120,0.692909392,0.659,0.193,2.22E-115,4,iqd33,ORTHO905GF012847
AT2G37050,6.21E-129,0.692901,0.938,0.487,1.40E-124,4,AT2G37050,ORTHO905GF002692
AT1G78020,3.55E-109,0.692582544,0.911,0.46,8.00E-105,4,AT1G78020,ORTHO905GF001089
AT2G31110,4.86E-73,0.692545464,0.589,0.236,1.10E-68,4,TBL40,ORTHO905GF000256
AT3G04300,8.62E-262,0.692537517,0.421,0.022,1.94E-257,4,AT3G04300,ORTHO905GF001261
AT3G02770,4.97E-147,0.69064847,0.995,0.749,1.12E-142,4,AT3G02770,ORTHO905GF001997
AT2G20670,1.51E-80,0.690474613,0.87,0.548,3.40E-76,4,AT2G20670,ORTHO905GF002534
AT3G29770,5.44E-154,0.690329825,0.889,0.322,1.23E-149,4,MES11,ORTHO905GF007426
AT1G62480,7.99E-155,0.689862561,1,0.999,1.80E-150,4,AT1G62480,ORTHO905GF038348
AT3G23690,1.98E-127,0.688705927,0.981,0.642,4.46E-123,4,BHLH77,ORTHO905GF001227
AT4G10960,2.39E-122,0.688512382,0.786,0.276,5.38E-118,4,UGE5,ORTHO905GF001744
AT2G26380,2.28E-77,0.685206208,0.736,0.307,5.14E-73,4,AT2G26380,ORTHO905GF012533
AT2G24762,3.59E-121,0.68510097,0.74,0.239,8.09E-117,4,GDU4,ORTHO905GF000823
AT4G36990,7.07E-100,0.684052216,0.995,0.739,1.59E-95,4,HSFB1,ORTHO905GF005041
AT5G41380,6.05E-166,0.683128419,0.332,0.027,1.36E-161,4,AT5G41380,ORTHO905GF000660
AT1G72800,3.92E-83,0.682456892,0.644,0.231,8.84E-79,4,AT1G72800,ORTHO905GF016392
AT3G51950,3.73E-130,0.679926804,0.986,0.619,8.42E-126,4,AT3G51950,ORTHO905GF000655
AT5G20885,1.00E-142,0.67962104,1,0.768,2.26E-138,4,AT5G20885,ORTHO905GF017985
AT3G52920,2.86E-97,0.679101656,0.995,0.689,6.44E-93,4,AT3G52920,ORTHO905GF002577
AT4G13340,1.45E-142,0.679071349,0.853,0.299,3.26E-138,4,LRX3,ORTHO905GF000627
AT5G06370,2.14E-154,0.678166383,0.981,0.685,4.83E-150,4,AT5G06370,ORTHO905GF011603
AT1G69295,7.95E-157,0.677645724,0.993,0.745,1.79E-152,4,PDCB4,ORTHO905GF025492
AT3G11280,2.49E-134,0.67679702,0.637,0.155,5.62E-130,4,AT3G11280,ORTHO905GF022080
AT5G40010,0,0.676159503,0.406,0.012,0,4,AATP1.1,ORTHO905GF000122
AT3G56480,5.23E-91,0.675958126,0.906,0.473,1.18E-86,4,SCAB3,ORTHO905GF004724
AT3G03990,6.97E-92,0.675400263,0.928,0.606,1.57E-87,4,D14,ORTHO905GF007374
AT1G71870,8.78E-89,0.674559761,0.481,0.125,1.98E-84,4,DTX54,ORTHO905GF011474
AT5G27690,8.32E-288,0.674286772,0.325,0.005,1.88E-283,4,HIPP36,ORTHO905GF000522
AT5G59350,3.41E-136,0.673697832,0.837,0.317,7.69E-132,4,AT5G59350,ORTHO905GF004376
AT2G16385,1.47E-120,0.673174938,0.627,0.171,3.32E-116,4,CIF1,ORTHO905GF005488
AT1G47960,1.83E-165,0.670987897,0.397,0.043,4.12E-161,4,C/VIF1,ORTHO905GF014411
AT1G26960,8.54E-87,0.670941207,0.798,0.339,1.92E-82,4,ATHB-23,ORTHO905GF002280
AT5G60580,3.76E-123,0.67053522,0.894,0.354,8.48E-119,4,AT5G60580,ORTHO905GF003349
AT4G14020,2.99E-182,0.670326233,0.38,0.033,6.73E-178,4,AT4G14020,ORTHO905GF038843
AT4G00670,7.41E-131,0.670156216,0.298,0.029,1.67E-126,4,AT4G00670,ORTHO905GF037106
AT1G48600,7.21E-88,0.668546117,0.969,0.66,1.63E-83,4,NMT2,ORTHO905GF002320
AT1G44608,1.31E-75,0.667631253,0.776,0.367,2.94E-71,4,AT1G44608,ORTHO905GF009891
AT1G18570,3.63E-88,0.66760608,0.601,0.212,8.18E-84,4,MYB51,ORTHO905GF025754
AT5G24580,1.76E-68,0.666834282,0.661,0.282,3.96E-64,4,HIPP09,ORTHO905GF004180
AT5G17850,1.06E-77,0.666808147,0.832,0.459,2.39E-73,4,CCX2,ORTHO905GF002081
AT2G20562,3.38E-77,0.666687236,0.714,0.333,7.63E-73,4,AT2G20562,ORTHO905GF037750
AT3G49760,2.43E-153,0.666598268,0.611,0.126,5.48E-149,4,AtbZIP5,ORTHO905GF022126
AT5G22850,2.29E-117,0.665643273,0.894,0.477,5.17E-113,4,AT5G22850,ORTHO905GF004639
AT5G49320,0,0.664313693,0.495,0.005,0,4,AT5G49320,ORTHO905GF009288
AT3G01470,7.66E-124,0.663919677,0.978,0.672,1.73E-119,4,HAT5,ORTHO905GF009821
AT3G52500,2.71E-104,0.662906587,0.875,0.448,6.11E-100,4,AT3G52500,ORTHO905GF005159
AT1G27670,2.01E-96,0.661972085,0.606,0.19,4.53E-92,4,AT1G27670,ORTHO905GF036527
AT5G46590,8.08E-99,0.66140728,0.654,0.205,1.82E-94,4,anac096,ORTHO905GF005638
AT3G17420,2.22E-92,0.660824825,0.966,0.508,4.99E-88,4,GPK1,ORTHO905GF025601
AT2G44690,5.83E-124,0.660507859,0.724,0.2,1.31E-119,4,ARAC9,ORTHO905GF000303
AT2G45170,3.34E-128,0.66006202,0.988,0.727,7.53E-124,4,ATG8E,ORTHO905GF036809
AT4G16480,3.54E-141,0.659961232,0.481,0.088,7.98E-137,4,INT4,ORTHO905GF001119
AT5G40630,3.69E-84,0.659655703,0.959,0.55,8.31E-80,4,AT5G40630,ORTHO905GF038668
AT5G44005,2.83E-99,0.659537608,0.555,0.144,6.37E-95,4,AT5G44005,ORTHO905GF038001
AT4G33700,1.65E-126,0.658337119,0.952,0.606,3.72E-122,4,CBSDUF6,ORTHO905GF001272
AT1G22330,1.00E-86,0.657910204,0.846,0.397,2.26E-82,4,AT1G22330,ORTHO905GF004786
AT2G05830,3.71E-113,0.657875803,0.976,0.621,8.35E-109,4,AT2G05830,ORTHO905GF011682
AT1G06475,1.13E-101,0.657220362,0.671,0.228,2.55E-97,4,AT1G06475,ORTHO905GF036589
AT4G04040,1.37E-121,0.65699603,0.825,0.345,3.09E-117,4,PFP-BETA2,ORTHO905GF004575
AT3G03520,1.85E-75,0.656351184,0.738,0.347,4.17E-71,4,NPC3,ORTHO905GF006395
AT4G33660,3.34E-129,0.654022563,0.474,0.09,7.52E-125,4,AT4G33660,ORTHO905GF071747
AT1G75750,2.36E-120,0.653825049,1,0.999,5.32E-116,4,GASA1,ORTHO905GF000811
AT3G01220,9.08E-77,0.65361599,0.839,0.433,2.05E-72,4,ATHB-20,ORTHO905GF002280
AT3G06070,1.74E-77,0.653022614,0.613,0.227,3.91E-73,4,AT3G06070,ORTHO905GF015207
AT3G47540,2.83E-159,0.652957313,0.368,0.037,6.37E-155,4,AT3G47540,ORTHO905GF000572
AT1G55360,7.64E-108,0.652450258,0.993,0.58,1.72E-103,4,AT1G55360,ORTHO905GF002070
AT5G03960,4.69E-104,0.651939635,0.712,0.223,1.06E-99,4,IQD12,ORTHO905GF003638
AT3G16570,1.97E-103,0.65001295,0.981,0.593,4.44E-99,4,RALF23,ORTHO905GF000938
AT3G13520,7.24E-71,0.64977383,1,0.797,1.63E-66,4,AGP12,ORTHO905GF014427
AT1G07240,3.83E-143,0.648688019,0.858,0.324,8.64E-139,4,UGT71C5,ORTHO905GF000715
AT5G27000,4.25E-130,0.648682869,0.803,0.235,9.57E-126,4,KIN14G,ORTHO905GF000832
AT4G19840,2.88E-210,0.648535461,0.339,0.018,6.50E-206,4,PP2A1.1,ORTHO905GF002855
AT2G47270,1.01E-69,0.646159656,0.904,0.577,2.28E-65,4,UPB1,ORTHO905GF018139
AT5G01750,4.06E-48,0.645910618,0.743,0.53,9.14E-44,4,AT5G01750,ORTHO905GF000511
AT3G59350,6.34E-124,0.645894598,0.998,0.764,1.43E-119,4,AT3G59350,ORTHO905GF001195
AT5G56780,6.10E-303,0.645771141,0.673,0.07,1.38E-298,4,ET2,ORTHO905GF005254
AT1G66190,4.10E-89,0.645243514,0.786,0.328,9.24E-85,4,AT1G66190,ORTHO905GF018103
AT5G17760,2.79E-53,0.644303431,0.709,0.418,6.29E-49,4,AT5G17760,ORTHO905GF016383
AT5G64690,9.79E-211,0.643631839,0.579,0.076,2.21E-206,4,AT5G64690,ORTHO905GF037888
AT4G01140,2.72E-80,0.642832943,0.87,0.387,6.13E-76,4,AT4G01140,ORTHO905GF014466
AT3G17690,3.77E-238,0.64129423,0.498,0.044,8.50E-234,4,CNGC19,ORTHO905GF001724
AT3G14940,1.04E-71,0.639707772,0.817,0.46,2.35E-67,4,PPC3,ORTHO905GF000636
AT1G70940,8.99E-97,0.639081834,0.947,0.418,2.03E-92,4,PIN3,ORTHO905GF000327
AT5G03760,2.20E-60,0.63796855,0.615,0.262,4.95E-56,4,CSLA9,ORTHO905GF000358
AT5G53250,5.56E-66,0.636709645,0.983,0.816,1.25E-61,4,AGP22,ORTHO905GF001069
AT5G07322,1.69E-62,0.632733336,0.575,0.214,3.81E-58,4,AT5G07322,#N/A
AT2G40820,1.89E-108,0.63240267,0.935,0.614,4.26E-104,4,AT2G40820,ORTHO905GF004724
AT5G07580,1.15E-108,0.632036149,0.74,0.257,2.59E-104,4,ERF106,ORTHO905GF015218
AT1G44800,7.79E-42,0.631893904,0.514,0.234,1.76E-37,4,AT1G44800,ORTHO905GF000116
AT5G38970,3.73E-104,0.631834154,0.757,0.259,8.40E-100,4,CYP85A1,ORTHO905GF001908
AT2G27550,2.23E-206,0.628913157,0.32,0.015,5.02E-202,4,CEN,ORTHO905GF000924
AT5G60890,2.91E-78,0.628496948,0.865,0.479,6.57E-74,4,MYB34,ORTHO905GF037983
AT1G20070,3.45E-61,0.627558623,0.683,0.322,7.77E-57,4,AT1G20070,ORTHO905GF015266
AT3G56760,2.48E-76,0.626687958,0.692,0.347,5.59E-72,4,CRK7,ORTHO905GF000292
AT3G12830,7.03E-79,0.626495195,0.875,0.493,1.58E-74,4,SAUR72,ORTHO905GF000441
AT3G03341,2.40E-55,0.626209045,0.74,0.391,5.40E-51,4,AT3G03341,ORTHO905GF004797
AT4G18610,1.26E-103,0.625112334,0.712,0.258,2.83E-99,4,LSH9,ORTHO905GF000096
AT3G17950,1.25E-122,0.624320258,0.764,0.282,2.81E-118,4,Y-3,ORTHO905GF005452
AT5G25770,1.23E-79,0.624086685,0.911,0.55,2.78E-75,4,AT5G25770,ORTHO905GF003753
AT1G79310,5.93E-77,0.623599236,0.743,0.325,1.34E-72,4,AMC7,ORTHO905GF025454
AT3G19370,3.53E-81,0.621636143,0.851,0.337,7.95E-77,4,AT3G19370,ORTHO905GF016452
AT2G31200,2.31E-119,0.621120955,0.935,0.596,5.20E-115,4,ADF6,ORTHO905GF005581
AT5G64660,4.99E-98,0.620950563,0.959,0.608,1.13E-93,4,PUB27,ORTHO905GF003420
AT4G38580,1.67E-114,0.620020622,0.738,0.245,3.77E-110,4,HIPP26,ORTHO905GF002858
AT1G27200,8.19E-96,0.619122031,0.909,0.496,1.84E-91,4,AT1G27200,ORTHO905GF004423
AT2G44450,1.80E-109,0.618688011,0.812,0.29,4.07E-105,4,BGLU15,ORTHO905GF000123
AT5G46700,1.57E-99,0.618109065,0.995,0.597,3.54E-95,4,TRN2,ORTHO905GF001249
AT3G62040,1.89E-87,0.61727895,0.531,0.148,4.27E-83,4,AT3G62040,ORTHO905GF004166
AT5G08130,2.53E-81,0.615266618,0.851,0.497,5.69E-77,4,BIM1,ORTHO905GF002430
AT2G45290,8.05E-81,0.61443092,0.916,0.631,1.81E-76,4,TKL-2,ORTHO905GF003287
AT1G52540,1.45E-109,0.613913248,0.971,0.591,3.27E-105,4,AT1G52540,ORTHO905GF001440
AT1G27660,1.44E-80,0.613203552,0.659,0.258,3.23E-76,4,BHLH110,ORTHO905GF008316
AT1G67050,3.61E-141,0.612685121,0.738,0.199,8.15E-137,4,AT1G67050,ORTHO905GF007257
AT3G23430,2.95E-79,0.612035863,0.502,0.141,6.65E-75,4,PHO1,ORTHO905GF004242
AT3G06590,7.85E-78,0.610551421,0.909,0.559,1.77E-73,4,BHLH148,ORTHO905GF004192
AT5G44530,7.56E-115,0.610516782,0.772,0.244,1.70E-110,4,AT5G44530,ORTHO905GF005821
AT3G52470,8.76E-108,0.609358848,0.978,0.705,1.97E-103,4,AT3G52470,ORTHO905GF001114
AT5G57070,2.50E-104,0.608313939,0.812,0.294,5.64E-100,4,AT5G57070,ORTHO905GF005530
AT1G64440,4.09E-71,0.606536287,0.805,0.466,9.21E-67,4,UGE4,ORTHO905GF001744
AT1G08920,3.97E-81,0.606129124,0.923,0.474,8.94E-77,4,ESL1,ORTHO905GF014409
AT4G14580,8.78E-99,0.605309671,0.558,0.159,1.98E-94,4,CIPK4,ORTHO905GF003470
AT4G34750,8.47E-103,0.604363954,0.853,0.395,1.91E-98,4,AT4G34750,ORTHO905GF000881
AT4G26970,2.01E-89,0.604333948,0.858,0.553,4.52E-85,4,ACO2.1,ORTHO905GF001161
AT2G47500,3.05E-112,0.604092249,0.762,0.263,6.88E-108,4,KIN14I,ORTHO905GF000832
AT5G16720,4.04E-101,0.604034858,0.863,0.34,9.11E-97,4,MYOB3,ORTHO905GF002850
AT1G74510,1.43E-162,0.602173831,0.993,0.812,3.22E-158,4,AT1G74510,ORTHO905GF000745
AT4G24230,4.91E-107,0.602138875,0.81,0.337,1.11E-102,4,ACBP3,ORTHO905GF006413
AT3G11580,9.31E-116,0.601789018,0.738,0.254,2.10E-111,4,AT3G11580,ORTHO905GF002328
AT1G74090,4.04E-87,0.600682963,0.798,0.367,9.10E-83,4,SOT18,ORTHO905GF000040
AT5G65660,1.51E-105,0.60052073,0.998,0.775,3.40E-101,4,AT5G65660,ORTHO905GF003992
AT1G74660,4.91E-99,0.599766482,0.962,0.566,1.11E-94,4,MIF1,ORTHO905GF001093
AT3G23820,9.29E-122,0.599738584,1,0.811,2.09E-117,4,GAE6,ORTHO905GF000302
AT1G44100,3.11E-36,0.599044685,0.418,0.197,7.02E-32,4,AAP5,ORTHO905GF000150
AT3G22830,7.66E-75,0.598818418,0.969,0.779,1.73E-70,4,HSFA6B,ORTHO905GF000501
AT3G49845,3.66E-62,0.598386241,0.784,0.421,8.25E-58,4,AT3G49845,ORTHO905GF037459
AT2G05632,2.71E-98,0.59762384,0.796,0.335,6.10E-94,4,AT2G05632,ORTHO905GF037137
AT4G02940,4.80E-80,0.597349032,0.909,0.701,1.08E-75,4,AT4G02940,ORTHO905GF007457
AT3G04530,4.22E-60,0.597086883,0.538,0.209,9.52E-56,4,PPCK2,ORTHO905GF001369
AT2G36330,5.53E-105,0.597069313,0.707,0.273,1.25E-100,4,AT2G36330,ORTHO905GF002211
AT1G11380,2.91E-111,0.597047545,0.928,0.538,6.55E-107,4,AT1G11380,ORTHO905GF009124
AT2G38240,5.65E-34,0.596985901,0.423,0.195,1.27E-29,4,ANS,ORTHO905GF001060
AT4G35985,1.03E-71,0.596919502,0.688,0.308,2.32E-67,4,P85,ORTHO905GF001877
AT5G62430,5.07E-82,0.596876177,0.733,0.308,1.14E-77,4,CDF1,ORTHO905GF000642
AT3G50840,6.63E-117,0.596644284,0.661,0.196,1.50E-112,4,AT3G50840,ORTHO905GF010101
AT1G75820,3.19E-125,0.595836868,0.339,0.043,7.19E-121,4,CLV1,ORTHO905GF000353
AT4G14010,2.49E-56,0.594778478,0.952,0.574,5.61E-52,4,RALFL32,ORTHO905GF022083
AT1G52750,8.97E-83,0.594444249,0.899,0.492,2.02E-78,4,AT1G52750,ORTHO905GF005486
AT1G15950,3.46E-86,0.594020865,1,0.7,7.79E-82,4,CCR1,ORTHO905GF003336
AT2G43680,4.11E-100,0.593978786,0.998,0.658,9.26E-96,4,IQD14,ORTHO905GF007961
AT4G31800,9.18E-54,0.593541846,0.849,0.52,2.07E-49,4,WRKY18,ORTHO905GF000849
AT2G01660,2.65E-84,0.591796175,0.611,0.205,5.98E-80,4,CRRSP12,ORTHO905GF001536
AT3G07010,9.29E-54,0.589079326,0.75,0.454,2.09E-49,4,AT3G07010,ORTHO905GF000387
AT1G07710,0,0.588618748,0.51,0.013,0,4,AT1G07710,ORTHO905GF004965
AT5G05690,1.91E-69,0.588222428,0.832,0.385,4.31E-65,4,CYP90A1,ORTHO905GF006468
AT2G47710,4.74E-104,0.587983495,0.969,0.756,1.07E-99,4,AT2G47710,ORTHO905GF002493
AT5G06740,1.67E-136,0.58793838,0.649,0.163,3.76E-132,4,AT5G06740,ORTHO905GF001495
AT5G16550,6.26E-121,0.586234571,0.942,0.647,1.41E-116,4,AT5G16550,ORTHO905GF012150
AT5G43880,1.93E-92,0.585740328,0.885,0.443,4.34E-88,4,AT5G43880,ORTHO905GF003102
AT4G35480,2.70E-48,0.585463435,0.671,0.345,6.08E-44,4,ATL45,ORTHO905GF001328
AT5G65390,2.37E-69,0.584689493,0.993,0.751,5.34E-65,4,AGP7,ORTHO905GF038721
AT3G25717,7.25E-61,0.584649345,0.611,0.242,1.64E-56,4,RTFL16,ORTHO905GF000494
AT4G22340,2.73E-86,0.584440797,0.736,0.361,6.16E-82,4,CDS2,ORTHO905GF003029
AT1G53400,3.66E-132,0.584352511,0.986,0.769,8.25E-128,4,AT1G53400,ORTHO905GF001692
AT4G34590,8.06E-85,0.583740837,0.623,0.225,1.82E-80,4,BZIP11,ORTHO905GF003455
AT2G23600,5.20E-81,0.583647859,0.714,0.27,1.17E-76,4,ACL,ORTHO905GF000610
AT3G50780,4.70E-91,0.583601853,0.899,0.552,1.06E-86,4,AT3G50780,ORTHO905GF002344
AT3G06962,3.14E-267,0.583133915,0.344,0.009,7.09E-263,4,AT3G06962,#N/A
AT2G41140,1.86E-108,0.583054833,0.875,0.429,4.20E-104,4,CRK1,ORTHO905GF000292
AT4G01330,4.12E-104,0.583047887,0.952,0.612,9.29E-100,4,AT4G01330,ORTHO905GF000858
AT5G50210,9.16E-95,0.583023517,0.82,0.412,2.06E-90,4,QS,ORTHO905GF011510
AT3G60720,1.02E-109,0.582040417,0.502,0.119,2.29E-105,4,PDLP8,ORTHO905GF001536
AT4G36945,1.89E-96,0.581662632,0.724,0.291,4.27E-92,4,AT4G36945,ORTHO905GF001996
AT2G02820,3.89E-89,0.581548833,0.825,0.386,8.77E-85,4,MYB88,ORTHO905GF007175
AT3G23090,1.57E-49,0.579229466,0.781,0.427,3.54E-45,4,AT3G23090,ORTHO905GF002340
AT5G20700,1.84E-65,0.578571771,0.829,0.489,4.14E-61,4,AT5G20700,ORTHO905GF003969
AT2G45680,9.84E-93,0.57831622,0.901,0.48,2.22E-88,4,TCP9,ORTHO905GF003531
AT5G11090,1.17E-98,0.578275617,0.981,0.699,2.64E-94,4,AT5G11090,ORTHO905GF004454
AT4G31590,3.96E-103,0.578113339,0.921,0.57,8.92E-99,4,CSLC5,ORTHO905GF000395
AT1G12500,3.72E-105,0.577595311,0.942,0.621,8.39E-101,4,AT1G12500,ORTHO905GF017907
AT1G78260,3.30E-64,0.57737886,0.791,0.358,7.43E-60,4,AT1G78260,ORTHO905GF004786
AT2G19580,1.22E-112,0.576957954,0.685,0.204,2.74E-108,4,TET2,ORTHO905GF001249
AT4G02600,3.63E-96,0.576711413,0.87,0.465,8.19E-92,4,MLO1,ORTHO905GF001427
AT3G06435,1.36E-102,0.573204828,0.673,0.242,3.06E-98,4,AT3G06435,ORTHO905GF037528
AT3G56360,8.83E-85,0.572908354,0.921,0.642,1.99E-80,4,AT3G56360,ORTHO905GF008323
AT4G34920,1.84E-87,0.572657926,0.618,0.203,4.14E-83,4,AT4G34920,ORTHO905GF003366
AT2G45820,5.97E-143,0.572378752,1,0.905,1.34E-138,4,DBP,ORTHO905GF025770
AT5G57110,5.36E-104,0.571786232,0.935,0.597,1.21E-99,4,ACA8,ORTHO905GF001099
AT5G44160,7.34E-64,0.571566917,0.654,0.32,1.65E-59,4,NUC,ORTHO905GF000108
AT4G35060,8.25E-60,0.571510533,0.779,0.426,1.86E-55,4,HIPP25,ORTHO905GF002858
AT4G20240,7.15E-168,0.571403809,0.224,0.007,1.61E-163,4,CYP71A27,ORTHO905GF000187
AT3G28950,6.43E-119,0.571080297,0.976,0.77,1.45E-114,4,AIG2C,ORTHO905GF016389
AT5G10830,5.62E-98,0.570304199,0.976,0.747,1.27E-93,4,AT5G10830,ORTHO905GF007509
AT5G06800,4.50E-89,0.570028254,0.798,0.367,1.02E-84,4,AT5G06800,ORTHO905GF006596
AT2G01910,1.40E-98,0.567905269,0.947,0.556,3.15E-94,4,MAP65-6,ORTHO905GF004044
AT5G50900,5.70E-114,0.567203932,0.928,0.591,1.29E-109,4,AT5G50900,ORTHO905GF006490
AT1G48210,3.33E-91,0.567111987,0.815,0.369,7.49E-87,4,AT1G48210,ORTHO905GF002105
AT1G01780,1.82E-84,0.566256108,0.772,0.334,4.11E-80,4,PLIM2B,ORTHO905GF012198
AT3G05910,6.09E-105,0.56619311,0.983,0.71,1.37E-100,4,PAE12,ORTHO905GF002804
AT1G20440,1.04E-83,0.565579324,1,0.976,2.34E-79,4,COR47,ORTHO905GF012227
AT3G13750,3.91E-93,0.564957949,0.858,0.496,8.81E-89,4,BGAL1,ORTHO905GF000344
AT3G47620,1.10E-93,0.564319686,0.798,0.294,2.47E-89,4,TCP14,ORTHO905GF037163
AT1G05000,1.36E-76,0.562499729,0.558,0.194,3.06E-72,4,AT1G05000,ORTHO905GF025502
AT1G23040,3.47E-48,0.562318708,0.726,0.401,7.82E-44,4,AT1G23040,ORTHO905GF021893
AT1G32170,3.22E-91,0.561762236,0.707,0.261,7.26E-87,4,XTH30,ORTHO905GF001271
AT1G21910,3.49E-60,0.561478657,0.663,0.297,7.87E-56,4,ERF012,ORTHO905GF004788
AT1G07407,4.99E-230,0.561198659,0.26,0.004,1.12E-225,4,AT1G07407,#N/A
AT4G16790,1.44E-119,0.560033579,0.762,0.241,3.25E-115,4,AT4G16790,ORTHO905GF006611
AT5G06730,7.80E-124,0.558992851,0.531,0.107,1.76E-119,4,PER54,ORTHO905GF001240
AT5G23450,1.02E-116,0.557318399,0.969,0.681,2.31E-112,4,ATLCBK1,ORTHO905GF004754
AT3G05936,2.50E-170,0.557088226,0.538,0.085,5.64E-166,4,AT3G05936,ORTHO905GF038368
AT4G05220,1.34E-287,0.557005375,0.365,0.009,3.02E-283,4,AT4G05220,ORTHO905GF007787
AT3G30180,6.78E-56,0.556543996,0.707,0.354,1.53E-51,4,CYP85A2,ORTHO905GF001908
AT2G46600,2.21E-69,0.555905507,0.88,0.627,4.98E-65,4,KIC,ORTHO905GF014393
AT2G36290,3.07E-69,0.555635923,0.981,0.661,6.92E-65,4,AT2G36290,ORTHO905GF000498
AT2G45720,1.61E-82,0.555158367,0.822,0.413,3.63E-78,4,AT2G45720,ORTHO905GF005842
AT3G10980,7.40E-81,0.554313512,0.856,0.586,1.67E-76,4,AT3G10980,ORTHO905GF002911
AT5G16590,6.64E-69,0.55363244,0.877,0.596,1.50E-64,4,LRR1,ORTHO905GF025421
AT2G30360,1.30E-88,0.553624563,0.976,0.68,2.94E-84,4,CIPK11,ORTHO905GF010303
AT3G02880,1.25E-114,0.553175102,0.988,0.767,2.82E-110,4,AT3G02880,ORTHO905GF025421
AT4G35040,1.07E-118,0.553089826,0.952,0.689,2.40E-114,4,BZIP19,ORTHO905GF001823
AT4G16400,1.57E-121,0.5527917,0.5,0.106,3.55E-117,4,AT4G16400,ORTHO905GF015092
AT1G33470,5.51E-68,0.552326718,0.911,0.531,1.24E-63,4,AT1G33470,ORTHO905GF004901
AT3G62210,4.30E-111,0.551676478,0.575,0.15,9.68E-107,4,EDA32,ORTHO905GF003279
AT3G02910,3.44E-114,0.551524424,0.993,0.802,7.76E-110,4,AT3G02910,ORTHO905GF003003
AT5G67470,1.83E-119,0.551322032,0.707,0.218,4.12E-115,4,FH6,ORTHO905GF003771
